,mean,sd,eti89_lb,eti89_ub,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
"H[2025-2026, HI, 6]",2.9312704104371337,0.7074801747012168,1.9798751894060054,4.148270432352637,483.3248630451976,432.58540165945846,1.0084940874369122,0.033018916655502155,0.028027458212348588
"H[2025-2026, HI, 7]",4.197102708605076,0.9325600410683469,2.8804598497034646,5.76680712780438,498.6641374932202,410.81799677376557,1.0032412311165364,0.04384501816069715,0.03403715327516598
"H[2025-2026, HI, 8]",5.864966423921938,1.2101790208895393,4.152886445647761,7.911335753917215,528.1477092943697,448.23780635134136,0.99536337381078,0.05387866306425086,0.045682706704492156
"H[2025-2026, HI, 9]",6.3527016095929865,1.2201137186667992,4.624267606750535,8.302494593641269,442.81619582669316,367.4606511330777,1.0033207888090148,0.058764697112065965,0.045975615774586254
"H[2025-2026, HI, 10]",6.604167330942387,1.1336423990476285,4.963884160242831,8.583161709086022,502.85087026949253,500.5272488229285,1.0067251156526797,0.051444451856506014,0.03851691210907163
"H[2025-2026, HI, 11]",9.820568697802056,1.3540472349629913,7.819460513344752,11.917847936631546,498.53852030544874,461.2604524553557,1.0005886979188516,0.06172243039353919,0.059370885145674075
"H[2025-2026, HI, 12]",18.991117286340728,2.19690196158843,15.721524522710828,22.93919806800797,412.7560395617159,425.28946819824824,1.0055741834577252,0.10872548521875966,0.07798181891817613
"H[2025-2026, HI, 13]",30.709630914879835,2.7920516100433472,26.00318605582172,34.7944441830987,421.4091207784917,360.46016574121825,1.0001528176174501,0.13525997051173477,0.10106452974744078
"H[2025-2026, HI, 14]",35.467205235585546,3.2373388371477367,30.39161401605401,40.681823074240775,546.253979871718,421.36442397184913,0.9993739953983541,0.13709305184108353,0.09684464675210475
"H[2025-2026, HI, 15]",43.8831933613102,3.723247888252482,38.025318714835436,49.87797764596166,460.997528687743,317.3232745287245,0.9998950267015507,0.17312412754981943,0.11400021982972856
"H[2025-2026, HI, 16]",63.57461050147349,4.539470721197398,56.8338556005496,71.39648559003189,365.7113180162669,371.35006450986003,1.0057583277552022,0.23832152110774812,0.15830539127481494
"H[2025-2026, HI, 17]",82.62658842859571,4.871825607421535,75.26295962079189,90.36813236138732,347.3279130242586,366.61402941344346,1.007780572064289,0.26186796573854587,0.17873291578538048
"H[2025-2026, HI, 18]",95.94796126241647,5.937224672655002,86.5960029744629,105.71825518060037,384.1660685053991,345.97245992514434,1.01466318251894,0.30262911562963607,0.2141010697643858
"H[2025-2026, HI, 19]",100.9151238336986,5.762699634139932,91.49985019855217,110.46588259151844,435.5997282492264,389.1363829830357,0.9945650285595982,0.27810739914789245,0.19338673401749037
"H[2025-2026, HI, 20]",82.8730216013948,5.384986998687459,74.37374678281031,91.83741023972975,431.56344830175516,394.04350180660566,0.9993435073268305,0.2595428602913822,0.1805601484896716
"H[2025-2026, HI, 21]",55.95881446192257,4.2848508653577815,49.00456817341607,62.478104169283505,452.254472831545,328.3521919755111,0.9957892007068511,0.1999692239732591,0.12377398767234142
"H[2025-2026, HI, 22]",39.37116917958481,3.1314870228660605,34.52600624215878,44.58810761885087,474.86898316738035,457.49762403760434,1.004312797697221,0.14774739682108937,0.10738574187106723
"H[2025-2026, HI, 23]",31.368377605332853,2.9028326157314575,26.8576215142717,36.485261899127316,379.040141723441,325.2379125277703,1.0059464806651577,0.14888172857714896,0.10480442136504395
"H[2025-2026, HI, 24]",28.275042962564843,2.8143971443830913,24.06835539321087,32.79286499181184,481.36285817838785,416.17511784179317,1.0044671512298662,0.12802874452830154,0.07711107288862946
"H[2025-2026, HI, 25]",23.80002061431097,2.517041113143705,20.030423071336617,27.57390818258617,513.4291164785324,423.6405918617252,0.9984556244793693,0.11125990038883149,0.07547678024461275
"H[2025-2026, HI, 26]",18.002433019774426,2.127883302448593,14.622324640154273,21.673821259084715,540.8700367969392,431.58239696171154,0.9991373115334019,0.09173010639851739,0.06500804397067084
"H[2025-2026, HI, 27]",15.186077159857875,1.8305381670942453,12.320907602578336,18.195960106657004,478.3075897973305,466.6054680480065,0.995387813695024,0.08304389055925027,0.06888587718305485
"H[2025-2026, HI, 28]",16.321722149652693,1.938062331278868,13.477449364618867,19.64162068739039,463.40805292537505,434.0605774764835,0.9993132320931545,0.09069731323140975,0.07438679811468643
"H[2025-2026, HI, 29]",15.784837372484194,2.0063000490228093,12.844208724334578,19.09872805987497,462.6521690999485,386.2331042533924,1.005553669229493,0.0931817615598246,0.06952754602442958
"H[2025-2026, HI, 30]",9.904280800854725,1.5360507639621441,7.695485990028858,12.517554745228503,494.85353727508584,364.63778444089843,0.9997021837300074,0.06908823183553096,0.053281538196352285
"H[2025-2026, HI, 31]",5.032592723279481,0.9998471139439523,3.4816704072769213,6.549056449439759,427.21032894426804,381.7483587353226,1.0061289622916727,0.047390251296265486,0.037194624150396594
"H[2025-2026, HI, 32]",3.818994928566407,0.7196310446280993,2.702815597842149,5.060831733021869,469.6727949929651,413.06954410676644,1.0019147443593333,0.033222465331885304,0.02399136211223483
"H[2025-2026, HI, 33]",4.571027247933632,0.8431301885132276,3.275553310108462,6.005790323165175,607.7644711627102,368.1775984718569,1.0030643006811983,0.03503750010601417,0.025593157319135695
"H[2025-2026, HI, 34]",7.091864233277725,1.1876462579132965,5.330220713759778,9.048219351581688,625.3927914764729,381.5499648763528,0.9962068718492904,0.048320516327358023,0.037936105391149236
"H[2025-2026, HI, 35]",12.345167414735087,1.8312745633550884,9.751420680384234,15.39215746082462,508.48918772780576,399.49052894642483,1.0045711278079856,0.08260053471784543,0.06390595291331407
"H[2025-2026, HI, 36]",17.559219904140964,2.4122657310703057,14.082495262551708,21.657153081122853,448.3453867519856,433.9689074264665,1.0016654810806598,0.11387392378762808,0.07486434708980969
"H[2025-2026, HI, 37]",9.861818355112227,1.6824192289411963,7.320964345096949,12.825693215990762,450.74647088428344,447.15745846847005,0.9996765926406377,0.07905014913861115,0.06241853148414478
"H[2025-2026, HI, 38]",7.235648154244623,1.3640248048541537,5.242652809638635,9.414344800825742,505.79514194280796,454.7879333599428,1.004002269393485,0.05815113569086052,0.04829773463972801
"H[2025-2026, ID, 0]",1.2741195682561832,0.28925246123808307,0.896867272403608,1.7887738276749472,376.63139228542457,372.8203163652888,1.0096062907146919,0.014157483349137771,0.012582888826985876
"H[2025-2026, ID, 1]",1.3022868173416315,0.2825849293735694,0.926658951859668,1.8129816510407217,446.62740825275404,367.89174848413904,1.0071703218033998,0.012736430828221625,0.011637251290957957
"H[2025-2026, ID, 2]",1.2958374757262803,0.28253920664532695,0.920889268909355,1.8074783907091583,391.6599228376028,357.7923803667554,1.007619212361671,0.013864050349905784,0.012762063665104129
"H[2025-2026, ID, 3]",1.400219175930456,0.3164432513310671,0.9679065588121636,1.8976948165531453,496.15083277834424,289.1529872322606,1.0069709830054714,0.013845238530518049,0.01402983792320411
"H[2025-2026, ID, 4]",1.480475596213426,0.2766864669925628,1.0787539712161092,1.9713024513383584,431.52615156058414,284.19227059938675,1.0041087348361348,0.012933959627765083,0.009254232161095723
"H[2025-2026, ID, 5]",1.6696758177334734,0.34845449790577104,1.1765260966202467,2.291851745575988,463.92112465013395,278.91586755925454,1.0129904302490196,0.015858797955263588,0.01259115416921627
"H[2025-2026, ID, 6]",2.043028435959083,0.4687764748748949,1.400932017769656,2.8354890978414553,440.5594443431424,359.5609942444227,1.0029812232019997,0.022042978688515614,0.018096185803561173
"H[2025-2026, ID, 7]",2.6584734238387795,0.6242118563889909,1.810614770948396,3.744743210607385,559.1096453152296,423.2262693622592,0.9964106303909789,0.026325604230329057,0.0201215165021198
"H[2025-2026, ID, 8]",3.768344660804713,0.8730059862958913,2.4854105303054976,5.247649557981005,557.062716089424,325.63745050976405,1.0090053662415266,0.03659451707913706,0.027751092300253976
"H[2025-2026, ID, 9]",5.66468539219176,1.0473505304004838,4.1496668174102185,7.493761074552091,570.3410526254854,368.1429222886876,0.9987813588982196,0.04332752824683369,0.03341738840206252
"H[2025-2026, ID, 10]",8.460670161459822,1.40629809997636,6.258059197140495,10.823255823485171,493.9441285307149,401.1135707274754,1.0037979578169591,0.06281497781822026,0.04897801116596115
"H[2025-2026, ID, 11]",11.837892971792304,1.8422085997261775,9.02267601443682,15.188084096885172,497.20784246425535,314.66591648075547,1.0033767484957357,0.08229627116775602,0.0554435031751268
"H[2025-2026, ID, 12]",16.057155280982812,2.0921029214452047,12.931934405547395,19.49699488891811,483.1329271042804,434.9194636237154,1.0004740976877036,0.0955569018834741,0.06726307898277226
"H[2025-2026, ID, 13]",22.885795777149177,2.511023842294023,18.80964116715074,26.84999730040776,405.4198205203127,412.23420239683634,0.9995086186932737,0.12459824790727894,0.08215640856691692
"H[2025-2026, ID, 14]",32.58485393679348,3.149037466547101,27.816896659466085,38.070903697621844,375.48184768324495,369.72313359811193,1.0000958565453297,0.16377747431410555,0.1233107671191138
"H[2025-2026, ID, 15]",43.50791059246044,3.712515304270257,38.30828681628113,49.949075614118684,417.0317464567063,364.7218827819988,1.0022784464227519,0.1811017785282756,0.1356980849510431
"H[2025-2026, ID, 16]",59.603065404153256,4.039433694062403,53.42758435276706,66.25872905925199,351.52474259861,384.651627823776,1.0094690877594883,0.21644293153539834,0.15676543174166935
"H[2025-2026, ID, 17]",98.27629903704809,5.932146030985285,89.19510472859623,107.80147206401362,390.80467231911354,297.4644756443009,1.0017414307321428,0.29784649770844457,0.23858803910319004
"H[2025-2026, ID, 18]",170.7595991692164,9.209235539011926,157.02174232062288,186.5180849375463,468.6115696481211,373.9569759377496,0.9974819567613074,0.42559301903068547,0.3064403737772196
"H[2025-2026, ID, 19]",214.18649787628885,10.265535310823385,198.58200012414625,230.69326726643533,491.2695098173585,424.6308872392635,1.0015615984608628,0.45934231427733274,0.3329541441432015
"H[2025-2026, ID, 20]",164.60218540672003,8.57363531460908,151.3234674992628,178.98260533815295,464.10715952090436,418.06128417148085,1.008171632289388,0.3988300338694103,0.2824853222845083
"H[2025-2026, ID, 21]",113.73469344469058,6.722093202265948,103.19381296239342,125.27800256964638,466.2220816829389,385.45274022235645,1.0015692078389842,0.30920389119244424,0.2058631280161562
"H[2025-2026, ID, 22]",98.71907985946629,6.066815232264959,89.19558726555564,108.34955453939098,514.0934591733818,390.1457031880736,1.001271452058262,0.267946663961086,0.18525665852453024
"H[2025-2026, ID, 23]",102.53763605105618,6.5716043095412,92.19785351084576,113.45283399984474,446.00963829972176,373.1990825331416,1.000016981071575,0.3116484988425183,0.20871823694800296
"H[2025-2026, ID, 24]",111.43016149088754,6.554643268371078,101.25109432259703,121.76462514764445,470.1890806902059,284.874229517423,1.000918892731949,0.30422780652434833,0.1999091982429309
"H[2025-2026, ID, 25]",116.8186850107426,6.855245533912471,105.72432416894755,127.84133461091339,561.5200984657848,455.10835913312684,1.010798754392705,0.2913626181189629,0.19878177847400397
"H[2025-2026, ID, 26]",113.01141452460968,6.60903763455386,102.59404035520531,123.99469674105421,548.3458640510049,446.8015938623296,1.0150959352791202,0.2834027460035049,0.19736546586137071
"H[2025-2026, ID, 27]",98.98411767278004,6.383467044188197,89.46165617880486,108.57029625525348,527.543338771735,376.5360715688466,1.0035088016465517,0.27356263742185155,0.20210124876332194
"H[2025-2026, ID, 28]",81.30168045182278,5.167592255563566,73.15974966230472,89.77115828000763,579.4871988117256,298.09287360416835,1.0014122243621255,0.2173991369129253,0.16656176765900133
"H[2025-2026, ID, 29]",67.69995118184879,4.901343957796508,60.49824704408391,75.7574554128675,498.63988215468345,285.2815709528904,1.0039904582344086,0.22118628121349707,0.15785381700653606
"H[2025-2026, ID, 30]",55.595090877155265,4.352710747350581,48.61410553988839,62.83308561961127,499.06360962247146,454.1020742899286,1.0056720530101557,0.19566015661460906,0.13326985587085816
"H[2025-2026, ID, 31]",41.09134308291459,3.553304233029049,35.60711075510994,46.88087294634723,454.38289057980836,409.5626224171285,1.0054760653000598,0.16681535102155262,0.12056816534787168
"H[2025-2026, ID, 32]",25.60121850610142,2.6097504269266425,21.523587218866236,29.961585425913327,524.4724889255405,449.61341894902336,1.001911404435343,0.11279073412172237,0.07755148875125849
"H[2025-2026, ID, 33]",15.20294437804737,2.025884706767255,12.331863498901214,18.822479198814335,563.4092129874022,376.99536540104475,1.0150045050427374,0.08590225759846422,0.05778120425881123
"H[2025-2026, ID, 34]",10.744633172154854,1.5431148796373655,8.411773758026358,13.325969304439079,521.9423221185558,371.2766548886857,1.0053051001405555,0.06779922582897577,0.0501827755684857
"H[2025-2026, ID, 35]",9.063539580042704,1.4888554062318937,6.873727739850346,11.540174310075695,464.4655790276213,270.7872408494685,1.007141947265205,0.07031567695329327,0.05178859055611793
"H[2025-2026, ID, 36]",7.949737365341524,1.5201562115042746,5.652153173624336,10.43056617781935,443.72374090771353,412.1883125441845,1.0019425437411242,0.07191676553712519,0.050219342857146486
"H[2025-2026, ID, 37]",7.316022449650038,1.4440842871822581,5.118272470454456,9.72172577619494,457.5618418443462,485.4379726569054,1.0034682553286525,0.06762632259926504,0.046630612997407096
"H[2025-2026, ID, 38]",5.155731404582477,1.1635086827055048,3.485131330051152,6.811747054049767,464.38361552711086,427.43727150510125,0.9987139865341669,0.05362220229514314,0.04655262948212569
"H[2025-2026, IL, 0]",10.477597706043106,1.7226821539845227,7.928905527920791,13.26578671862416,389.9826259641135,342.36288500335775,1.0006565075244058,0.08882959016755756,0.07002715435831378
"H[2025-2026, IL, 1]",10.98890342345383,1.5314641977255679,8.6414620532227,13.654548194104352,522.8927771431845,311.2224687567152,1.004994281326775,0.07035137459795573,0.0555860827847713
"H[2025-2026, IL, 2]",11.088550640679564,1.6863925601443683,8.729783057609385,13.882063926591755,426.66203657399717,338.5067413435443,1.0023840926079781,0.08506841780234531,0.06686951396735016
"H[2025-2026, IL, 3]",12.42328518838162,1.883769366278657,9.63398379853339,15.417083218820375,438.57461740926703,352.1191309506264,1.0016599632206298,0.09116582899566829,0.06245716464983757
"H[2025-2026, IL, 4]",14.036327276567503,2.245100232061654,10.831477456310772,17.82081883245999,359.29218840922516,358.1291680026692,1.0159797361763285,0.1231460902179653,0.08792602364138914
"H[2025-2026, IL, 5]",14.499829245627609,2.613131796970479,10.553934116067381,18.730527707698755,585.8595527580997,433.67201775406073,1.0072682603240697,0.10923708927522717,0.08737838975800674
"H[2025-2026, IL, 6]",14.902992235090021,2.6342940744431766,10.876124043064113,19.309593304236834,555.4051155775973,341.47383905852405,0.9978820468631299,0.11151602618298948,0.07818260680619216
"H[2025-2026, IL, 7]",16.70160215506002,2.7942680844418217,12.39968076072237,21.266984100658657,593.0694224822172,454.05119685871773,1.0011260316837265,0.11491347560300458,0.08644278819031354
"H[2025-2026, IL, 8]",19.94847093936214,3.371000764339537,15.280190878552974,25.565801924673124,466.56847850647574,400.6400645062403,1.0078574867836874,0.15856227220810545,0.13547715812403205
"H[2025-2026, IL, 9]",24.03017063286251,3.5164703897290193,18.619711322112718,30.15258853077334,460.3592451445444,452.4682306940371,1.0044242636260958,0.16558529482766643,0.12388509178209026
"H[2025-2026, IL, 10]",29.443685205893104,3.804984784201674,23.6023947929085,35.820252878744704,430.79110348895875,391.08500694296333,1.0164078368459928,0.18277463690888132,0.12170618822180566
"H[2025-2026, IL, 11]",38.01218077826616,4.567922203411684,30.936793943347478,45.90387058733823,405.9084609289648,412.3593751875995,1.001357932472741,0.2283135214608247,0.14234109981803397
"H[2025-2026, IL, 12]",53.945770836224234,6.190267556924344,44.75285613919394,64.67594787366268,316.82810594759627,390.46154171166063,0.9999638208399733,0.3505802847836193,0.2715755996970768
"H[2025-2026, IL, 13]",82.9183709082763,7.930472349404255,70.53355055292549,96.5559419390678,335.0541026251278,435.331264551778,0.9989662750220679,0.4332819798402312,0.29594917425017025
"H[2025-2026, IL, 14]",126.94912477630253,10.645767657273378,110.21733720535833,144.2722548891995,516.5155555352355,343.6510690357034,1.0066261179797236,0.46935543783520295,0.31376418517429827
"H[2025-2026, IL, 15]",184.44873481029367,14.314263361919956,162.21304796979985,209.03472220803,488.1798982567353,343.6199526707282,0.9947653110087421,0.6368944103109205,0.4149896309519993
"H[2025-2026, IL, 16]",299.6023195346133,19.785325351014674,270.9908830749245,334.8863272302434,460.4881000403444,369.32219743481016,1.0067061124042003,0.9124906344221463,0.6243861702772834
"H[2025-2026, IL, 17]",637.9515907965695,39.67504291897985,579.80403747343,705.4597944645872,546.9994167478567,390.1592614254435,1.0026759904264024,1.695425980771926,1.128551620677912
"H[2025-2026, IL, 18]",1367.4726651963929,70.36501394521174,1257.2352880811604,1478.2066932221935,491.0587533917777,405.6855097157499,0.996514082441701,3.1736932273944465,2.142439615851692
"H[2025-2026, IL, 19]",1763.9396016290311,91.96023154981273,1632.0606357568315,1916.7824614970457,490.36854039922446,386.19898764307806,0.9999215901054525,4.1732198353444385,2.8953283898873226
"H[2025-2026, IL, 20]",1214.2918987709033,66.52939968404033,1121.7014942210922,1322.3527874802894,475.0371006081523,453.8957274737394,0.997836729220814,3.1666205089070263,2.2865443940649004
"H[2025-2026, IL, 21]",766.0312747084224,44.068253422103226,697.767112868204,836.757554343709,399.03094934133065,372.2819123941466,1.0012748886786123,2.2170140868026156,1.7130685713292475
"H[2025-2026, IL, 22]",629.1633898165468,34.87069886307959,574.9514077903744,686.5379921824458,453.9335162019857,404.85420358720046,0.999068735004643,1.6392277166506513,1.2523651136568312
"H[2025-2026, IL, 23]",583.7212453198356,33.780935270371934,529.5124880164121,633.856533919788,442.02886345571466,362.56687871255843,1.0065793025963756,1.6051519481279528,1.016840848323299
"H[2025-2026, IL, 24]",558.8904360170358,32.983407772583206,511.2903864416392,616.5079294697597,608.6214153432801,409.9276122257559,1.0080835487257003,1.337254115401047,0.9072344399351966
"H[2025-2026, IL, 25]",546.6525492910882,33.211043450678865,498.1539121151195,599.2990663272074,536.4927533300757,387.49876021362223,1.0054640931737984,1.4326452644113712,0.975424679410261
"H[2025-2026, IL, 26]",510.8177785583427,28.954164129691964,466.4840900513353,554.124482961319,464.68340882358933,399.28305757296323,1.0137049032707002,1.3475621352599305,1.0009920659321951
"H[2025-2026, IL, 27]",425.81185792669044,25.807302774368925,384.58488089103537,465.2991828081712,376.3910476955279,320.854867672987,1.0142414912173758,1.330275456260981,0.9595537928876479
"H[2025-2026, IL, 28]",338.4255878189947,21.364122355102182,303.4168520326108,372.58691334575764,482.42508691748054,402.05896100385445,1.0005222671665834,0.97201518468565,0.6179236299312298
"H[2025-2026, IL, 29]",253.6771334025212,16.888709234939842,227.40565831620424,283.7273414918453,608.0379268040974,413.1971585394135,1.005039873487825,0.6872050138626129,0.5052230269527151
"H[2025-2026, IL, 30]",176.41534566877738,13.199633845289217,156.56563872711376,197.9472090719004,629.5519694881784,423.87383342928234,1.0025538041437514,0.5302263071024635,0.37430745273695465
"H[2025-2026, IL, 31]",124.97543926632305,11.238380768721834,108.19767642028292,144.63811970836142,466.9708530947156,350.89357833376255,1.0050426278072233,0.5195008269549746,0.3930146145388259
"H[2025-2026, IL, 32]",102.21136763404269,8.714028165304068,89.50160643172087,115.71828690605318,471.06268194438974,377.7853619869648,1.0021999637403691,0.4071313105782441,0.2801196496008932
"H[2025-2026, IL, 33]",93.80716324825843,8.328680168399979,81.21929662346027,108.16462284604808,592.625673592868,410.62144675842006,1.0145914460133536,0.3486293317267743,0.24748321756354236
"H[2025-2026, IL, 34]",86.60554752243785,8.266545386581043,74.77331367094261,100.18847095373445,518.4086091639448,458.0177383803136,0.9998640641421243,0.3629534112454133,0.25060754965752124
"H[2025-2026, IL, 35]",73.60009977409874,7.955757590229614,61.93130082959994,87.39194734274902,529.9699765548135,461.12547111786427,0.9964062837365587,0.34220741682173283,0.24076910525607953
"H[2025-2026, IL, 36]",54.80649158190746,7.310451117536881,44.19091452616464,66.13667597546768,634.3499151267216,433.26051997025075,1.0033544649777577,0.2913189706697242,0.20306731169240566
"H[2025-2026, IL, 37]",35.65860142519561,5.2382803014118355,28.34563694733955,43.670574474990346,433.79853496128544,373.9346425522005,1.0015555547527817,0.25853196317195976,0.2958623136620636
"H[2025-2026, IL, 38]",26.50884897360346,4.256952496460498,20.335338832238495,33.042877613278186,445.5668410655528,358.37458229838654,1.00148959265966,0.20161543769169016,0.2239672294205246
"H[2025-2026, IN, 0]",8.160270835480452,1.4793221178971077,6.062845792924302,10.469660996804203,298.3630879702215,363.4046783131003,1.010162195253584,0.08307577015591809,0.06183316923805423
"H[2025-2026, IN, 1]",8.552526660163421,1.1836887316588087,6.879261296955912,10.55025769985447,521.7461961738275,487.85418109937086,0.9964687821287223,0.05258702547565282,0.037536930544833445
"H[2025-2026, IN, 2]",8.549831526618771,1.2732707592580081,6.69714213304234,10.595738331002913,352.769112145775,375.9959906270743,1.0033567848112093,0.06985255919786912,0.051477070634336194
"H[2025-2026, IN, 3]",9.732912833080745,1.5120391716099344,7.520730709790365,12.28175145697714,285.9967132802134,290.6671018513481,1.0094406545404804,0.09058166923199167,0.06373168472965607
"H[2025-2026, IN, 4]",10.87221521468893,1.913251393257572,7.9879372891654175,13.94370173122358,298.9773203170695,284.4241927011092,1.0044339243341804,0.11339143488898341,0.0770378095695508
"H[2025-2026, IN, 5]",11.373950384036597,2.1147502642979967,8.030121936863521,14.597656977394486,596.1899775463385,413.9585920825746,1.001614471075137,0.08690794714249461,0.06199487591005843
"H[2025-2026, IN, 6]",12.120189899012528,2.2618222295453037,9.090218871715471,16.051330493074133,517.0949197558555,369.0903047838149,1.000360943983701,0.10079362087321275,0.07261427365410233
"H[2025-2026, IN, 7]",13.398882336518529,2.2387633016947888,10.194814157367718,17.153598795730495,487.62852196596003,425.28241617718044,1.0025064278180298,0.10132628412103847,0.07907298775193583
"H[2025-2026, IN, 8]",15.032025126679018,2.4868899345982274,11.445717046569417,19.074020476815093,380.9974119758563,393.2146702403042,1.0030324149659064,0.12807177470699407,0.0853164336708324
"H[2025-2026, IN, 9]",17.027394603036722,2.7124970987448602,13.055335366000193,21.401807887629904,409.9181587811091,450.5155876649074,0.9990063148092548,0.1358170620296675,0.10246050871703727
"H[2025-2026, IN, 10]",20.593889835967843,3.04053530141382,16.162989792374155,25.700493398748794,579.6352512571582,394.78397171324207,0.9972545723460176,0.12777075504869106,0.08669166812507946
"H[2025-2026, IN, 11]",27.845002635862024,3.6722997295993483,22.39602538482812,34.04291024126809,455.1084753334718,426.78035394315003,0.9970041920602792,0.1717355054421301,0.10996198126075601
"H[2025-2026, IN, 12]",40.79582576104689,4.806997139365466,33.22092609692447,48.175397215359816,476.8584599035191,433.29564369041117,1.0011798291056877,0.21814847749977206,0.15682757510614934
"H[2025-2026, IN, 13]",59.24866908841821,6.1448386069606835,49.65981180447698,69.24049197863278,437.88202259194514,405.6456746493404,1.0017733877917088,0.2911701701984776,0.18691176637126125
"H[2025-2026, IN, 14]",81.5066642537546,7.282878528166054,69.70542506026219,93.43868708708284,497.276041454299,404.21791141612823,1.0032997162504076,0.3271741973019638,0.2299422004503645
"H[2025-2026, IN, 15]",111.59592807247823,8.3381859733322,97.98985954882838,125.58751498897118,442.1726318737475,317.64842829793736,1.0069426807532236,0.39795745562276325,0.2647399084795479
"H[2025-2026, IN, 16]",176.42599843531985,11.223240161342208,158.8632877920012,194.6257561502689,526.0993184052074,424.92192473517974,1.003743320844244,0.4900728551929205,0.323466851965258
"H[2025-2026, IN, 17]",355.1199261412525,20.420722747697926,324.1487341586943,389.22748959696344,490.9022419551543,351.57561373418804,1.0016994085708106,0.9171594282607505,0.6064027004782374
"H[2025-2026, IN, 18]",709.2345678610427,34.66474851956521,656.7480654252134,764.0355687812116,505.17181215101994,390.63249052182385,1.0049005842834176,1.5483391827453066,1.0581347267521355
"H[2025-2026, IN, 19]",893.7106977644091,42.021229376030085,829.023117667748,963.075552470375,503.0129702976638,432.07504897060505,0.9937961850201437,1.8848736126510732,1.3522773003663124
"H[2025-2026, IN, 20]",622.7449543248459,32.3054991008636,572.0878060252697,675.2920208442823,561.7278907769532,425.74055881545974,0.9996817591649081,1.362737961493712,1.0446186256566699
"H[2025-2026, IN, 21]",390.14296974305364,20.797634157218468,357.3450511431464,424.45959017275135,472.99774386503,351.148870832853,1.0083647087368524,0.9557658908280118,0.6661389991754186
"H[2025-2026, IN, 22]",332.269308716061,18.362424702845036,303.50996776362325,362.17511578686185,481.6751001505257,362.3242503421671,1.002786982373896,0.8305786712146255,0.5799604178231741
"H[2025-2026, IN, 23]",334.1859794683076,19.478828515477712,302.0996527151764,365.8537462198944,435.44996701801597,381.5499648763528,1.0137999020135697,0.9327563916720999,0.6703868405716639
"H[2025-2026, IN, 24]",329.2692689326611,17.84068358972713,300.8940887462301,357.63449129281827,429.9014109432119,316.51525654032093,1.0069185099286622,0.8493072046828417,0.552477228034924
"H[2025-2026, IN, 25]",319.7763668681184,17.793387757279117,291.16871873215166,347.51001759122585,574.6668136889023,432.26400663571445,1.0003489378088728,0.7423694776280293,0.5064749955631329
"H[2025-2026, IN, 26]",319.0376272709016,18.325315531477866,290.01031107441946,348.21677228865343,540.8662302206828,425.8202031547806,1.0024777132756943,0.7854803149363846,0.571133276485974
"H[2025-2026, IN, 27]",306.2481094501258,18.113642552147756,277.7292034612769,334.61442236421095,547.9048762585959,367.99315361574685,1.0090758721362976,0.7744445905105294,0.5946268285216038
"H[2025-2026, IN, 28]",291.0214125113139,17.28179952634113,263.8377577746005,320.2899688862053,559.661904751442,423.1158896259153,1.0123474584428511,0.730405398127362,0.5098606116031195
"H[2025-2026, IN, 29]",249.17844817439618,16.52635565496927,223.26175084594794,276.18773888197893,450.62219991539064,387.36272128179866,1.002276876467569,0.7853177104013508,0.5490080177245694
"H[2025-2026, IN, 30]",156.49357954840937,11.176133620667544,138.93660424128132,175.30446927956007,439.51415287407326,381.0660856567398,1.000980009123046,0.5426611171145284,0.39649762798901894
"H[2025-2026, IN, 31]",79.83021798447929,7.62179925976097,68.13340250565524,92.64176383040609,463.013780421508,371.211507371524,1.002165446181574,0.35726779465880987,0.26204860236199046
"H[2025-2026, IN, 32]",50.96410066932676,5.246726422655366,42.836962625665116,59.47853205142009,558.9899815065377,402.7270171492831,1.001669253821831,0.21945077064368068,0.17294382937693573
"H[2025-2026, IN, 33]",39.74906336739613,4.637052976735189,32.93394831121763,47.46725359718843,504.85044330619235,428.1991633125274,1.0032595070409773,0.20564869044608758,0.14179134483030711
"H[2025-2026, IN, 34]",31.121124195751218,3.8170665305932574,25.242144911734588,37.478817570390646,529.3379683296017,422.19118887015156,1.0004569428281767,0.16806118596192404,0.11672055718268207
"H[2025-2026, IN, 35]",24.944964289658575,3.294568260563247,19.77660515155462,30.595617668553697,421.8795250695184,313.5254605283268,1.0050236860392752,0.1571913965487706,0.11019872998329004
"H[2025-2026, IN, 36]",23.123176294990657,3.6167390428498,18.000968644693735,29.43422241283406,502.7177041584982,362.6850097378503,1.0033451297456935,0.16140934638250687,0.12589819866533397
"H[2025-2026, IN, 37]",20.550639915206695,3.4410946758677285,15.48124820629982,26.19213858150028,364.9618991174493,366.67799468267475,1.011120706385588,0.17134553709362066,0.14597019614529433
"H[2025-2026, IN, 38]",15.680749706796895,2.8988904673441973,11.611767928952458,20.816497487208036,450.31466746485546,394.15440511305326,1.0089297912341397,0.13371752324708783,0.11308711926392777
"H[2025-2026, IA, 0]",1.7450328275353633,0.44370532081016767,1.16416139771257,2.4833695422017326,258.1907624636489,205.4443038881065,1.0082426049827602,0.026510220922257865,0.021097393538588756
"H[2025-2026, IA, 1]",1.7785703963913824,0.39998563724510033,1.236150076691841,2.4306131179030377,339.3387607362936,295.45697945894995,1.0028422500789618,0.021102624844891928,0.015504226889009693
