training_name,reference_date,location,horizon,WIS,MAE
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,32,2,0.10656748032458686,0.1598487009418963
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,32,3,0.10840965545367556,0.1892419996385284
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,33,0,0.10653693502556627,0.11247798342669046
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,33,1,0.2580843671398859,0.47000362924573524
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,33,2,0.12358103102676855,0.0
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,33,3,0.21885254305561785,0.4054651081081644
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,34,0,0.06077920045038236,0.10821358464023234
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,34,1,0.05054882930787389,0.006711434587987064
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,34,2,0.07595260292134183,0.0866144728367706
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,34,3,0.1381761765391219,0.2393634951809731
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,35,0,0.0534445248513186,0.0
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,35,1,0.07181621041583872,0.01574835696813892
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,35,2,0.17972987178261332,0.333491608483075
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,35,3,0.2761876923917147,0.48183808689273855
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,36,0,0.04122675226831822,0.05971923470162288
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,36,1,0.04283181220344116,0.01750044663510053
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,36,2,0.05905575105430876,0.06342182643749616
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,36,3,0.0759994891845593,0.10453372768183211
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,37,0,0.11128270888577538,0.21197025071608433
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,37,1,0.13402267474023746,0.25365909524016006
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,37,2,0.10412341458124746,0.17185025692665912
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,37,3,0.09093854117660907,0.03922071315328157
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,38,0,0.09922520774114353,0.19415601444095776
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,38,1,0.08999252109029415,0.12062798778861472
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,38,2,0.1013492031847672,0.08004270767353638
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,38,3,0.20992804053972908,0.36101334553733055
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,39,0,0.1542810661728611,0.26697739909008966
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,39,1,0.17163495579240295,0.2967868394446995
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,39,2,0.3241683987757734,0.5193002507569631
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,39,3,0.3536482421789576,0.5775169982646626
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,40,0,0.14620781524232432,0.2688895731024137
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,40,1,0.0788530778803103,0.01459879942115272
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,40,2,0.10000028381649421,0.17185025692665912
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,40,3,0.21670378196940693,0.3894647667617237
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,41,0,0.06985847228298103,0.12083647314327406
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,41,1,0.08491983964020733,0.13192754304254795
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,41,2,0.15005964687922957,0.2623642644674913
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,41,3,0.2892582684799966,0.49899116611898764
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,42,0,0.06599935255632568,0.11993522710971405
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,42,1,0.05362679982610621,0.07169923308469439
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,42,2,0.21766047297490232,0.36923935822628273
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,42,3,0.0856037658856825,0.1426917620231869
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,44,0,0.06742016606173566,0.016807118316381153
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,44,1,0.11535294953558689,0.18232155679395445
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,44,2,0.39049821321410627,0.715620036412004
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,44,3,0.22491225507958057,0.4054651081081646
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,45,0,0.1262730412891946,0.26768140574511134
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,45,1,0.07084360371976123,0.08961215868968697
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,45,2,0.11262348789427278,0.13685918271719766
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,45,3,0.10662581626012455,0.03077165866675413
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,46,0,0.0798582214385774,0.1112256351102241
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,46,1,0.1531772191934117,0.2719337154836414
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,46,2,0.11293934104557227,0.09763846956391609
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,46,3,0.15825917393212025,0.2384110234449981
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,47,0,0.041646458702404215,0.04598511324182297
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,47,1,0.06829091202511553,0.10697211955216801
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,47,2,0.09263010781915866,0.15718558352241274
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,47,3,0.08027258638152898,0.11034805716886531
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,48,0,0.07252651066547895,0.14580354798855844
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,48,1,0.05596506416643214,0.01318700428195374
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,48,2,0.07239101440617451,0.04305300649928956
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,48,3,0.08618828177553903,0.07942216778393707
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,49,0,0.1403953333369077,0.29298712468147414
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,49,1,0.09344714257039226,0.15415067982725805
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,49,2,0.11486140833262119,0.14107859825990543
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,49,3,0.10136240719670273,0.08701137698962969
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,50,0,0.4166744412413114,0.67116827384117
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,50,1,0.10167626474693171,0.12516314295400566
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,50,2,0.11270529572542026,0.03636764417087468
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,50,3,0.3519702188066351,0.6931471805599452
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,51,0,0.057433926443258995,0.08734201015514831
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,51,1,0.07513589608298772,0.08836915045008986
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,51,2,0.1393574292255267,0.2559333741372005
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,51,3,0.1518663128163878,0.26396554583446497
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,53,0,0.05424128739156434,0.07765093423006597
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,53,1,0.07798364874905828,0.14624550032014483
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,53,2,0.0748283486823261,0.07770898432731599
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,53,3,0.08760320264158943,0.13192754304254795
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,54,0,0.04742091692887045,0.04546237407675724
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,54,1,0.10137859545174666,0.19237189264745602
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,54,2,0.25323653395844503,0.41551544396166573
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,54,3,0.49568592157259456,0.8708283577973979
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,55,0,0.060447835444709455,0.10008345855698231
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,55,1,0.05883582811873185,0.045023681373955515
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,55,2,0.10833422905472014,0.21357410029805912
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,55,3,0.08651958673823136,0.06213178110700612
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,56,0,0.17342794274626988,0.36101334553733055
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,56,1,0.179891440241038,0.2876820724517808
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,56,2,0.23013318407087865,0.0
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,56,3,0.26923885942311654,0.2876820724517808
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,72,0,0.06287263652969867,0.09925495809534102
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,72,1,0.07476989667184694,0.0639487246002739
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,72,2,0.11246108710521018,0.039220713153280684
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-03,72,3,0.1178994546641694,0.0068965790590604925
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,01,0,0.08781991903080932,0.14389417966006945
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,01,1,0.17108042758525663,0.27570588140506525
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,01,2,0.20340017469256272,0.3677247801253176
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,01,3,0.3335337415846227,0.5260930958967793
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,02,0,0.13478727375849575,0.2047944126460135
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,02,1,0.1869521186916795,0.054067221270275745
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,02,2,0.3251501852203307,0.5108256237659907
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,02,3,0.27547230262502687,0.0
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,04,0,0.09988585512869745,0.16475523307605577
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,04,1,0.1448349605188853,0.2876820724517808
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,04,2,0.2237322082673169,0.45088258779895707
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,04,3,0.10195088589218249,0.11641035184441151
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,05,0,0.07103825366260991,0.08923113372794278
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,05,1,0.16187790189160994,0.2876820724517808
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,05,2,0.6010355723138209,0.8472978603872034
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,05,3,0.15468783271762082,0.2097205309820689
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,06,0,0.039256371929072005,0.03484673133016791
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,06,1,0.06429669044512007,0.11836460008103256
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,06,2,0.09464431680230577,0.16809104498125382
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,06,3,0.06826364747216176,0.026668247082161756
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,08,0,0.06296570214312605,0.06115442315333075
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,08,1,0.12792165463028185,0.23457224713783242
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,08,2,0.10255921339879502,0.15415067982725805
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,08,3,0.13108992850433512,0.2006706954621511
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,09,0,0.07696924849207264,0.12817519342399786
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,09,1,0.21641318483156646,0.37538765287088616
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,09,2,0.14465578670293974,0.25841169015166754
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,09,3,0.12325740999327547,0.1541506798272585
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,10,0,0.10867333585391518,0.08701137698962969
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,10,1,0.26013205702484543,0.33647223662121295
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,10,2,0.6604927832459688,1.1526795099383853
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,10,3,0.7947445817947191,1.6739764335716716
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,11,0,0.21380383090866814,0.42121346507630375
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,11,1,0.45871000902441045,0.773189888233482
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,11,2,0.4565692289177377,0.9808292530117263
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,11,3,0.6744122575396905,1.5404450409471488
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,12,0,0.05624490732136167,0.10933666403746578
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,12,1,0.054628651389625776,0.07322164371103224
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,12,2,0.11964375470030482,0.2325156911430737
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,12,3,0.09646157163973369,0.17596282955227593
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,13,0,0.04894995406106202,0.018692133012152556
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,13,1,0.0723158374541043,0.06115442315333075
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,13,2,0.08488765802049124,0.0825210236880034
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,13,3,0.10772917625005979,0.13534134786976226
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,15,0,0.08364506654942942,0.04546237407675724
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,15,1,0.17041353884778093,0.22825865198098017
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,15,2,0.20066356065316604,0.3448404862917296
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,15,3,0.1871452201299302,0.35894509247327155
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,16,0,0.11879431049006492,0.2513144282809061
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,16,1,0.34038401643844324,0.6505875661411498
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,16,2,0.5526796191756644,0.8472978603872034
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,16,3,0.5264409732949225,0.980829253011726
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,17,0,0.04938988127748845,0.09229847823448711
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,17,1,0.04330166583420238,0.03096222560396722
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,17,2,0.08653415559802495,0.11778303565638293
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,17,3,0.0873150213503978,0.13771725055720108
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,18,0,0.04881995331015084,0.054876610225834455
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,18,1,0.05817129210241093,0.055350095083164685
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,18,2,0.1292835836826177,0.2595111954850844
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,18,3,0.18481471575092417,0.33647223662121295
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,19,0,0.05238418248791653,0.03174869831458027
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,19,1,0.08647740565633304,0.14842000511827358
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,19,2,0.16049314559714647,0.27541197985996657
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,19,3,0.2936543546787732,0.5007752879124894
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,20,0,0.0788093168737567,0.1466034741918758
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,20,1,0.1320911777391164,0.2396728532654202
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,20,2,0.09271438493174791,0.025317807984289953
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,20,3,0.1644281971878186,0.23361485118150505
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,21,0,0.06306971292301512,0.10471095408903075
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,21,1,0.0705497577565779,0.13353139262452274
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,21,2,0.08007760986067178,0.06899287148695121
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,21,3,0.0863843339658092,0.04348511193973881
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,22,0,0.06134272444020794,0.07598590697792229
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,22,1,0.0970329030592669,0.1461825101780816
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,22,2,0.09532728178283684,0.15415067982725805
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,22,3,0.15904088721539608,0.3254224004346278
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,23,0,0.1137125597302284,0.20479441264601306
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,23,1,0.1106440573293454,0.14310084364067333
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,23,2,0.09776160538984466,0.0
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,23,3,0.18188613204061374,0.15415067982725827
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,24,0,0.08209135191338439,0.15415067982725805
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,24,1,0.07287513326504269,0.08701137698962969
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,24,2,0.0813668293177636,0.06371581438610763
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,24,3,0.13498993241298793,0.24512245803298516
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,25,0,0.053644808174821125,0.09499772862228006
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,25,1,0.12388337438057423,0.24116205681688818
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,25,2,0.19083365481424078,0.36396537720141175
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,25,3,0.17458927484201692,0.30477650581108096
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,26,0,0.057137256146399966,0.0917084264894994
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,26,1,0.04594779388050791,0.008968669982760247
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,26,2,0.15348495704519666,0.31015492830383984
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,26,3,0.1964099250435713,0.39304258810960757
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,27,0,0.044280634452637906,0.006968669316093745
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,27,1,0.053439686801543304,0.009569451016150587
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,27,2,0.15765786818702093,0.3161200077723141
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,27,3,0.0877027094951242,0.0
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,28,0,0.0477941965499705,0.0
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,28,1,0.0890962892437181,0.10536051565782634
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,28,2,0.14572784775350617,0.2578291093020999
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,28,3,0.12145147596419452,0.2231435513142097
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,29,0,0.10142259823575013,0.17131848344962375
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,29,1,0.09910559851642135,0.17520408902509121
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,29,2,0.11859134738513946,0.20585205420414887
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,29,3,0.1903544179883103,0.3508609740733126
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,30,0,0.07107503726820065,0.0
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,30,1,0.14318181907758903,0.22314355131421015
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,30,2,0.22384181919378887,0.4054651081081644
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,30,3,0.2950783828592504,0.6061358035703156
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,31,0,0.17528492007312765,0.33085424431698973
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,31,1,0.18476060544144113,0.30673026742247567
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,31,2,0.1332252471118028,0.11778303565638382
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,31,3,0.5792926974294966,1.0216512475319812
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,32,0,0.07331698875735819,0.109199291964992
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,32,1,0.11740911433453836,0.2006706954621511
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,32,2,0.13499393540904617,0.23180161405732447
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,32,3,0.17860292758483234,0.3389753668393318
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,33,0,0.21579390131988727,0.3746934494414105
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,33,1,0.11108181407887067,0.0
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,33,2,0.18417624634718802,0.15415067982725827
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,33,3,0.6761489933017426,1.7346010553881064
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,34,0,0.05391192887592815,0.08004270767353638
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,34,1,0.09049720594197865,0.16072244499049315
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,34,2,0.1633018087978238,0.3384543978252039
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,34,3,0.1661512077581732,0.2998034329841257
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,35,0,0.060459848169945485,0.01574835696813892
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,35,1,0.2035539713873144,0.3980301296206461
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,35,2,0.2667366353299786,0.48183808689273855
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,35,3,0.13884718569967677,0.1541506798272585
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,36,0,0.03746902022173499,0.03203348848717624
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,36,1,0.04506718842026601,0.023530497410193973
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,36,2,0.08114566879869864,0.14673408217220896
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,36,3,0.16322661964178498,0.2908021997880246
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,37,0,0.06642717456123244,0.11307714461897067
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,37,1,0.0646719031114454,0.03174869831458027
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,37,2,0.1317336096861523,0.2231435513142097
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,37,3,0.19802853651134722,0.3894647667617237
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,38,0,0.1498932784111638,0.2876820724517808
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,38,1,0.10200337214836278,0.08701137698962969
exclude_None-a_garch_0.0-b_garch_0.0_phi_0.50,2027-04-10,38,2,0.15030178620840437,0.09097177820572688
