,reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2727,2026-03-28,wk inc flu hosp,2,18,quantile,0.6,855,2026-04-11
2728,2026-03-28,wk inc flu hosp,2,18,quantile,0.65,865,2026-04-11
2729,2026-03-28,wk inc flu hosp,2,18,quantile,0.7,870,2026-04-11
2730,2026-03-28,wk inc flu hosp,2,18,quantile,0.75,873,2026-04-11
2731,2026-03-28,wk inc flu hosp,2,18,quantile,0.8,876,2026-04-11
2732,2026-03-28,wk inc flu hosp,2,18,quantile,0.85,880,2026-04-11
2733,2026-03-28,wk inc flu hosp,2,18,quantile,0.9,883,2026-04-11
2734,2026-03-28,wk inc flu hosp,2,18,quantile,0.95,886,2026-04-11
2735,2026-03-28,wk inc flu hosp,2,18,quantile,0.975,887,2026-04-11
2736,2026-03-28,wk inc flu hosp,2,18,quantile,0.99,888,2026-04-11
2737,2026-03-28,wk inc flu hosp,2,19,quantile,0.01,234,2026-04-11
2738,2026-03-28,wk inc flu hosp,2,19,quantile,0.025,237,2026-04-11
2739,2026-03-28,wk inc flu hosp,2,19,quantile,0.05,244,2026-04-11
2740,2026-03-28,wk inc flu hosp,2,19,quantile,0.1,256,2026-04-11
2741,2026-03-28,wk inc flu hosp,2,19,quantile,0.15,269,2026-04-11
2742,2026-03-28,wk inc flu hosp,2,19,quantile,0.2,281,2026-04-11
2743,2026-03-28,wk inc flu hosp,2,19,quantile,0.25,294,2026-04-11
2744,2026-03-28,wk inc flu hosp,2,19,quantile,0.3,307,2026-04-11
2745,2026-03-28,wk inc flu hosp,2,19,quantile,0.35,316,2026-04-11
2746,2026-03-28,wk inc flu hosp,2,19,quantile,0.4,321,2026-04-11
2747,2026-03-28,wk inc flu hosp,2,19,quantile,0.45,325,2026-04-11
2748,2026-03-28,wk inc flu hosp,2,19,quantile,0.5,329,2026-04-11
2749,2026-03-28,wk inc flu hosp,2,19,quantile,0.55,333,2026-04-11
2750,2026-03-28,wk inc flu hosp,2,19,quantile,0.6,337,2026-04-11
2751,2026-03-28,wk inc flu hosp,2,19,quantile,0.65,342,2026-04-11
2752,2026-03-28,wk inc flu hosp,2,19,quantile,0.7,353,2026-04-11
2753,2026-03-28,wk inc flu hosp,2,19,quantile,0.75,368,2026-04-11
2754,2026-03-28,wk inc flu hosp,2,19,quantile,0.8,382,2026-04-11
2755,2026-03-28,wk inc flu hosp,2,19,quantile,0.85,397,2026-04-11
2756,2026-03-28,wk inc flu hosp,2,19,quantile,0.9,412,2026-04-11
2757,2026-03-28,wk inc flu hosp,2,19,quantile,0.95,426,2026-04-11
2758,2026-03-28,wk inc flu hosp,2,19,quantile,0.975,434,2026-04-11
2759,2026-03-28,wk inc flu hosp,2,19,quantile,0.99,438,2026-04-11
2760,2026-03-28,wk inc flu hosp,2,20,quantile,0.01,203,2026-04-11
2761,2026-03-28,wk inc flu hosp,2,20,quantile,0.025,203,2026-04-11
2762,2026-03-28,wk inc flu hosp,2,20,quantile,0.05,203,2026-04-11
2763,2026-03-28,wk inc flu hosp,2,20,quantile,0.1,203,2026-04-11
2764,2026-03-28,wk inc flu hosp,2,20,quantile,0.15,203,2026-04-11
2765,2026-03-28,wk inc flu hosp,2,20,quantile,0.2,203,2026-04-11
2766,2026-03-28,wk inc flu hosp,2,20,quantile,0.25,203,2026-04-11
2767,2026-03-28,wk inc flu hosp,2,20,quantile,0.3,203,2026-04-11
2768,2026-03-28,wk inc flu hosp,2,20,quantile,0.35,203,2026-04-11
2769,2026-03-28,wk inc flu hosp,2,20,quantile,0.4,204,2026-04-11
2770,2026-03-28,wk inc flu hosp,2,20,quantile,0.45,205,2026-04-11
2771,2026-03-28,wk inc flu hosp,2,20,quantile,0.5,206,2026-04-11
2772,2026-03-28,wk inc flu hosp,2,20,quantile,0.55,208,2026-04-11
2773,2026-03-28,wk inc flu hosp,2,20,quantile,0.6,209,2026-04-11
2774,2026-03-28,wk inc flu hosp,2,20,quantile,0.65,210,2026-04-11
2775,2026-03-28,wk inc flu hosp,2,20,quantile,0.7,214,2026-04-11
2776,2026-03-28,wk inc flu hosp,2,20,quantile,0.75,220,2026-04-11
2777,2026-03-28,wk inc flu hosp,2,20,quantile,0.8,227,2026-04-11
2778,2026-03-28,wk inc flu hosp,2,20,quantile,0.85,233,2026-04-11
2779,2026-03-28,wk inc flu hosp,2,20,quantile,0.9,239,2026-04-11
2780,2026-03-28,wk inc flu hosp,2,20,quantile,0.95,246,2026-04-11
2781,2026-03-28,wk inc flu hosp,2,20,quantile,0.975,249,2026-04-11
2782,2026-03-28,wk inc flu hosp,2,20,quantile,0.99,251,2026-04-11
2783,2026-03-28,wk inc flu hosp,2,21,quantile,0.01,604,2026-04-11
2784,2026-03-28,wk inc flu hosp,2,21,quantile,0.025,606,2026-04-11
2785,2026-03-28,wk inc flu hosp,2,21,quantile,0.05,610,2026-04-11
2786,2026-03-28,wk inc flu hosp,2,21,quantile,0.1,619,2026-04-11
2787,2026-03-28,wk inc flu hosp,2,21,quantile,0.15,627,2026-04-11
2788,2026-03-28,wk inc flu hosp,2,21,quantile,0.2,636,2026-04-11
2789,2026-03-28,wk inc flu hosp,2,21,quantile,0.25,644,2026-04-11
2790,2026-03-28,wk inc flu hosp,2,21,quantile,0.3,652,2026-04-11
2791,2026-03-28,wk inc flu hosp,2,21,quantile,0.35,658,2026-04-11
2792,2026-03-28,wk inc flu hosp,2,21,quantile,0.4,658,2026-04-11
2793,2026-03-28,wk inc flu hosp,2,21,quantile,0.45,658,2026-04-11
2794,2026-03-28,wk inc flu hosp,2,21,quantile,0.5,658,2026-04-11
2795,2026-03-28,wk inc flu hosp,2,21,quantile,0.55,658,2026-04-11
2796,2026-03-28,wk inc flu hosp,2,21,quantile,0.6,658,2026-04-11
2797,2026-03-28,wk inc flu hosp,2,21,quantile,0.65,658,2026-04-11
2798,2026-03-28,wk inc flu hosp,2,21,quantile,0.7,659,2026-04-11
2799,2026-03-28,wk inc flu hosp,2,21,quantile,0.75,662,2026-04-11
2800,2026-03-28,wk inc flu hosp,2,21,quantile,0.8,664,2026-04-11
2801,2026-03-28,wk inc flu hosp,2,21,quantile,0.85,666,2026-04-11
2802,2026-03-28,wk inc flu hosp,2,21,quantile,0.9,668,2026-04-11
2803,2026-03-28,wk inc flu hosp,2,21,quantile,0.95,670,2026-04-11
2804,2026-03-28,wk inc flu hosp,2,21,quantile,0.975,671,2026-04-11
2805,2026-03-28,wk inc flu hosp,2,21,quantile,0.99,672,2026-04-11
2806,2026-03-28,wk inc flu hosp,2,22,quantile,0.01,298,2026-04-11
2807,2026-03-28,wk inc flu hosp,2,22,quantile,0.025,303,2026-04-11
2808,2026-03-28,wk inc flu hosp,2,22,quantile,0.05,312,2026-04-11
2809,2026-03-28,wk inc flu hosp,2,22,quantile,0.1,330,2026-04-11
2810,2026-03-28,wk inc flu hosp,2,22,quantile,0.15,348,2026-04-11
2811,2026-03-28,wk inc flu hosp,2,22,quantile,0.2,365,2026-04-11
2812,2026-03-28,wk inc flu hosp,2,22,quantile,0.25,383,2026-04-11
2813,2026-03-28,wk inc flu hosp,2,22,quantile,0.3,401,2026-04-11
2814,2026-03-28,wk inc flu hosp,2,22,quantile,0.35,415,2026-04-11
2815,2026-03-28,wk inc flu hosp,2,22,quantile,0.4,423,2026-04-11
2816,2026-03-28,wk inc flu hosp,2,22,quantile,0.45,430,2026-04-11
2817,2026-03-28,wk inc flu hosp,2,22,quantile,0.5,438,2026-04-11
2818,2026-03-28,wk inc flu hosp,2,22,quantile,0.55,445,2026-04-11
2819,2026-03-28,wk inc flu hosp,2,22,quantile,0.6,452,2026-04-11
2820,2026-03-28,wk inc flu hosp,2,22,quantile,0.65,460,2026-04-11
2821,2026-03-28,wk inc flu hosp,2,22,quantile,0.7,463,2026-04-11
2822,2026-03-28,wk inc flu hosp,2,22,quantile,0.75,464,2026-04-11
2823,2026-03-28,wk inc flu hosp,2,22,quantile,0.8,465,2026-04-11
2824,2026-03-28,wk inc flu hosp,2,22,quantile,0.85,466,2026-04-11
2825,2026-03-28,wk inc flu hosp,2,22,quantile,0.9,467,2026-04-11
2826,2026-03-28,wk inc flu hosp,2,22,quantile,0.95,468,2026-04-11
2827,2026-03-28,wk inc flu hosp,2,22,quantile,0.975,468,2026-04-11
2828,2026-03-28,wk inc flu hosp,2,22,quantile,0.99,469,2026-04-11
2829,2026-03-28,wk inc flu hosp,2,23,quantile,0.01,140,2026-04-11
2830,2026-03-28,wk inc flu hosp,2,23,quantile,0.025,141,2026-04-11
2831,2026-03-28,wk inc flu hosp,2,23,quantile,0.05,141,2026-04-11
2832,2026-03-28,wk inc flu hosp,2,23,quantile,0.1,142,2026-04-11
2833,2026-03-28,wk inc flu hosp,2,23,quantile,0.15,143,2026-04-11
2834,2026-03-28,wk inc flu hosp,2,23,quantile,0.2,144,2026-04-11
2835,2026-03-28,wk inc flu hosp,2,23,quantile,0.25,145,2026-04-11
2836,2026-03-28,wk inc flu hosp,2,23,quantile,0.3,146,2026-04-11
2837,2026-03-28,wk inc flu hosp,2,23,quantile,0.35,148,2026-04-11
2838,2026-03-28,wk inc flu hosp,2,23,quantile,0.4,150,2026-04-11
2839,2026-03-28,wk inc flu hosp,2,23,quantile,0.45,152,2026-04-11
2840,2026-03-28,wk inc flu hosp,2,23,quantile,0.5,154,2026-04-11
2841,2026-03-28,wk inc flu hosp,2,23,quantile,0.55,156,2026-04-11
2842,2026-03-28,wk inc flu hosp,2,23,quantile,0.6,158,2026-04-11
2843,2026-03-28,wk inc flu hosp,2,23,quantile,0.65,160,2026-04-11
2844,2026-03-28,wk inc flu hosp,2,23,quantile,0.7,163,2026-04-11
2845,2026-03-28,wk inc flu hosp,2,23,quantile,0.75,166,2026-04-11
2846,2026-03-28,wk inc flu hosp,2,23,quantile,0.8,169,2026-04-11
2847,2026-03-28,wk inc flu hosp,2,23,quantile,0.85,173,2026-04-11
2848,2026-03-28,wk inc flu hosp,2,23,quantile,0.9,176,2026-04-11
2849,2026-03-28,wk inc flu hosp,2,23,quantile,0.95,179,2026-04-11
2850,2026-03-28,wk inc flu hosp,2,23,quantile,0.975,180,2026-04-11
2851,2026-03-28,wk inc flu hosp,2,23,quantile,0.99,181,2026-04-11
2852,2026-03-28,wk inc flu hosp,2,24,quantile,0.01,485,2026-04-11
2853,2026-03-28,wk inc flu hosp,2,24,quantile,0.025,487,2026-04-11
2854,2026-03-28,wk inc flu hosp,2,24,quantile,0.05,491,2026-04-11
2855,2026-03-28,wk inc flu hosp,2,24,quantile,0.1,500,2026-04-11
2856,2026-03-28,wk inc flu hosp,2,24,quantile,0.15,508,2026-04-11
2857,2026-03-28,wk inc flu hosp,2,24,quantile,0.2,517,2026-04-11
2858,2026-03-28,wk inc flu hosp,2,24,quantile,0.25,525,2026-04-11
2859,2026-03-28,wk inc flu hosp,2,24,quantile,0.3,533,2026-04-11
2860,2026-03-28,wk inc flu hosp,2,24,quantile,0.35,545,2026-04-11
2861,2026-03-28,wk inc flu hosp,2,24,quantile,0.4,563,2026-04-11
2862,2026-03-28,wk inc flu hosp,2,24,quantile,0.45,581,2026-04-11
2863,2026-03-28,wk inc flu hosp,2,24,quantile,0.5,598,2026-04-11
2864,2026-03-28,wk inc flu hosp,2,24,quantile,0.55,616,2026-04-11
2865,2026-03-28,wk inc flu hosp,2,24,quantile,0.6,634,2026-04-11
2866,2026-03-28,wk inc flu hosp,2,24,quantile,0.65,652,2026-04-11
2867,2026-03-28,wk inc flu hosp,2,24,quantile,0.7,660,2026-04-11
2868,2026-03-28,wk inc flu hosp,2,24,quantile,0.75,663,2026-04-11
2869,2026-03-28,wk inc flu hosp,2,24,quantile,0.8,666,2026-04-11
2870,2026-03-28,wk inc flu hosp,2,24,quantile,0.85,670,2026-04-11
2871,2026-03-28,wk inc flu hosp,2,24,quantile,0.9,673,2026-04-11
2872,2026-03-28,wk inc flu hosp,2,24,quantile,0.95,676,2026-04-11
2873,2026-03-28,wk inc flu hosp,2,24,quantile,0.975,677,2026-04-11
2874,2026-03-28,wk inc flu hosp,2,24,quantile,0.99,678,2026-04-11
2875,2026-03-28,wk inc flu hosp,2,25,quantile,0.01,1337,2026-04-11
2876,2026-03-28,wk inc flu hosp,2,25,quantile,0.025,1338,2026-04-11
2877,2026-03-28,wk inc flu hosp,2,25,quantile,0.05,1338,2026-04-11
2878,2026-03-28,wk inc flu hosp,2,25,quantile,0.1,1339,2026-04-11
2879,2026-03-28,wk inc flu hosp,2,25,quantile,0.15,1340,2026-04-11
2880,2026-03-28,wk inc flu hosp,2,25,quantile,0.2,1341,2026-04-11
2881,2026-03-28,wk inc flu hosp,2,25,quantile,0.25,1342,2026-04-11
2882,2026-03-28,wk inc flu hosp,2,25,quantile,0.3,1343,2026-04-11
2883,2026-03-28,wk inc flu hosp,2,25,quantile,0.35,1349,2026-04-11
2884,2026-03-28,wk inc flu hosp,2,25,quantile,0.4,1364,2026-04-11
2885,2026-03-28,wk inc flu hosp,2,25,quantile,0.45,1378,2026-04-11
2886,2026-03-28,wk inc flu hosp,2,25,quantile,0.5,1393,2026-04-11
2887,2026-03-28,wk inc flu hosp,2,25,quantile,0.55,1408,2026-04-11
2888,2026-03-28,wk inc flu hosp,2,25,quantile,0.6,1422,2026-04-11
2889,2026-03-28,wk inc flu hosp,2,25,quantile,0.65,1437,2026-04-11
2890,2026-03-28,wk inc flu hosp,2,25,quantile,0.7,1446,2026-04-11
2891,2026-03-28,wk inc flu hosp,2,25,quantile,0.75,1452,2026-04-11
2892,2026-03-28,wk inc flu hosp,2,25,quantile,0.8,1459,2026-04-11
2893,2026-03-28,wk inc flu hosp,2,25,quantile,0.85,1465,2026-04-11
2894,2026-03-28,wk inc flu hosp,2,25,quantile,0.9,1471,2026-04-11
2895,2026-03-28,wk inc flu hosp,2,25,quantile,0.95,1478,2026-04-11
2896,2026-03-28,wk inc flu hosp,2,25,quantile,0.975,1481,2026-04-11
2897,2026-03-28,wk inc flu hosp,2,25,quantile,0.99,1483,2026-04-11
2898,2026-03-28,wk inc flu hosp,2,26,quantile,0.01,1552,2026-04-11
2899,2026-03-28,wk inc flu hosp,2,26,quantile,0.025,1560,2026-04-11
2900,2026-03-28,wk inc flu hosp,2,26,quantile,0.05,1572,2026-04-11
2901,2026-03-28,wk inc flu hosp,2,26,quantile,0.1,1597,2026-04-11
2902,2026-03-28,wk inc flu hosp,2,26,quantile,0.15,1623,2026-04-11
2903,2026-03-28,wk inc flu hosp,2,26,quantile,0.2,1648,2026-04-11
2904,2026-03-28,wk inc flu hosp,2,26,quantile,0.25,1673,2026-04-11
2905,2026-03-28,wk inc flu hosp,2,26,quantile,0.3,1698,2026-04-11
2906,2026-03-28,wk inc flu hosp,2,26,quantile,0.35,1716,2026-04-11
2907,2026-03-28,wk inc flu hosp,2,26,quantile,0.4,1721,2026-04-11
2908,2026-03-28,wk inc flu hosp,2,26,quantile,0.45,1725,2026-04-11
2909,2026-03-28,wk inc flu hosp,2,26,quantile,0.5,1729,2026-04-11
2910,2026-03-28,wk inc flu hosp,2,26,quantile,0.55,1733,2026-04-11
2911,2026-03-28,wk inc flu hosp,2,26,quantile,0.6,1737,2026-04-11
2912,2026-03-28,wk inc flu hosp,2,26,quantile,0.65,1742,2026-04-11
2913,2026-03-28,wk inc flu hosp,2,26,quantile,0.7,1752,2026-04-11
2914,2026-03-28,wk inc flu hosp,2,26,quantile,0.75,1766,2026-04-11
2915,2026-03-28,wk inc flu hosp,2,26,quantile,0.8,1779,2026-04-11
2916,2026-03-28,wk inc flu hosp,2,26,quantile,0.85,1793,2026-04-11
2917,2026-03-28,wk inc flu hosp,2,26,quantile,0.9,1807,2026-04-11
2918,2026-03-28,wk inc flu hosp,2,26,quantile,0.95,1820,2026-04-11
2919,2026-03-28,wk inc flu hosp,2,26,quantile,0.975,1827,2026-04-11
2920,2026-03-28,wk inc flu hosp,2,26,quantile,0.99,1831,2026-04-11
2921,2026-03-28,wk inc flu hosp,2,27,quantile,0.01,663,2026-04-11
2922,2026-03-28,wk inc flu hosp,2,27,quantile,0.025,670,2026-04-11
2923,2026-03-28,wk inc flu hosp,2,27,quantile,0.05,682,2026-04-11
2924,2026-03-28,wk inc flu hosp,2,27,quantile,0.1,706,2026-04-11
2925,2026-03-28,wk inc flu hosp,2,27,quantile,0.15,730,2026-04-11
2926,2026-03-28,wk inc flu hosp,2,27,quantile,0.2,755,2026-04-11
2927,2026-03-28,wk inc flu hosp,2,27,quantile,0.25,779,2026-04-11
2928,2026-03-28,wk inc flu hosp,2,27,quantile,0.3,803,2026-04-11
2929,2026-03-28,wk inc flu hosp,2,27,quantile,0.35,821,2026-04-11
2930,2026-03-28,wk inc flu hosp,2,27,quantile,0.4,827,2026-04-11
2931,2026-03-28,wk inc flu hosp,2,27,quantile,0.45,834,2026-04-11
2932,2026-03-28,wk inc flu hosp,2,27,quantile,0.5,840,2026-04-11
2933,2026-03-28,wk inc flu hosp,2,27,quantile,0.55,846,2026-04-11
2934,2026-03-28,wk inc flu hosp,2,27,quantile,0.6,853,2026-04-11
2935,2026-03-28,wk inc flu hosp,2,27,quantile,0.65,859,2026-04-11
2936,2026-03-28,wk inc flu hosp,2,27,quantile,0.7,862,2026-04-11
2937,2026-03-28,wk inc flu hosp,2,27,quantile,0.75,863,2026-04-11
2938,2026-03-28,wk inc flu hosp,2,27,quantile,0.8,864,2026-04-11
2939,2026-03-28,wk inc flu hosp,2,27,quantile,0.85,865,2026-04-11
2940,2026-03-28,wk inc flu hosp,2,27,quantile,0.9,866,2026-04-11
2941,2026-03-28,wk inc flu hosp,2,27,quantile,0.95,867,2026-04-11
2942,2026-03-28,wk inc flu hosp,2,27,quantile,0.975,867,2026-04-11
2943,2026-03-28,wk inc flu hosp,2,27,quantile,0.99,868,2026-04-11
2944,2026-03-28,wk inc flu hosp,2,28,quantile,0.01,184,2026-04-11
2945,2026-03-28,wk inc flu hosp,2,28,quantile,0.025,187,2026-04-11
2946,2026-03-28,wk inc flu hosp,2,28,quantile,0.05,191,2026-04-11
2947,2026-03-28,wk inc flu hosp,2,28,quantile,0.1,201,2026-04-11
2948,2026-03-28,wk inc flu hosp,2,28,quantile,0.15,210,2026-04-11
2949,2026-03-28,wk inc flu hosp,2,28,quantile,0.2,220,2026-04-11
2950,2026-03-28,wk inc flu hosp,2,28,quantile,0.25,229,2026-04-11
2951,2026-03-28,wk inc flu hosp,2,28,quantile,0.3,239,2026-04-11
2952,2026-03-28,wk inc flu hosp,2,28,quantile,0.35,245,2026-04-11
2953,2026-03-28,wk inc flu hosp,2,28,quantile,0.4,245,2026-04-11
2954,2026-03-28,wk inc flu hosp,2,28,quantile,0.45,245,2026-04-11
2955,2026-03-28,wk inc flu hosp,2,28,quantile,0.5,245,2026-04-11
2956,2026-03-28,wk inc flu hosp,2,28,quantile,0.55,245,2026-04-11
2957,2026-03-28,wk inc flu hosp,2,28,quantile,0.6,245,2026-04-11
2958,2026-03-28,wk inc flu hosp,2,28,quantile,0.65,245,2026-04-11
2959,2026-03-28,wk inc flu hosp,2,28,quantile,0.7,246,2026-04-11
2960,2026-03-28,wk inc flu hosp,2,28,quantile,0.75,248,2026-04-11
2961,2026-03-28,wk inc flu hosp,2,28,quantile,0.8,251,2026-04-11
2962,2026-03-28,wk inc flu hosp,2,28,quantile,0.85,253,2026-04-11
2963,2026-03-28,wk inc flu hosp,2,28,quantile,0.9,255,2026-04-11
2964,2026-03-28,wk inc flu hosp,2,28,quantile,0.95,257,2026-04-11
2965,2026-03-28,wk inc flu hosp,2,28,quantile,0.975,258,2026-04-11
2966,2026-03-28,wk inc flu hosp,2,28,quantile,0.99,259,2026-04-11
2967,2026-03-28,wk inc flu hosp,2,29,quantile,0.01,515,2026-04-11
2968,2026-03-28,wk inc flu hosp,2,29,quantile,0.025,520,2026-04-11
2969,2026-03-28,wk inc flu hosp,2,29,quantile,0.05,529,2026-04-11
2970,2026-03-28,wk inc flu hosp,2,29,quantile,0.1,547,2026-04-11
2971,2026-03-28,wk inc flu hosp,2,29,quantile,0.15,565,2026-04-11
2972,2026-03-28,wk inc flu hosp,2,29,quantile,0.2,582,2026-04-11
2973,2026-03-28,wk inc flu hosp,2,29,quantile,0.25,600,2026-04-11
2974,2026-03-28,wk inc flu hosp,2,29,quantile,0.3,618,2026-04-11
2975,2026-03-28,wk inc flu hosp,2,29,quantile,0.35,633,2026-04-11
2976,2026-03-28,wk inc flu hosp,2,29,quantile,0.4,641,2026-04-11
2977,2026-03-28,wk inc flu hosp,2,29,quantile,0.45,650,2026-04-11
2978,2026-03-28,wk inc flu hosp,2,29,quantile,0.5,658,2026-04-11
2979,2026-03-28,wk inc flu hosp,2,29,quantile,0.55,666,2026-04-11
2980,2026-03-28,wk inc flu hosp,2,29,quantile,0.6,675,2026-04-11
2981,2026-03-28,wk inc flu hosp,2,29,quantile,0.65,683,2026-04-11
2982,2026-03-28,wk inc flu hosp,2,29,quantile,0.7,686,2026-04-11
2983,2026-03-28,wk inc flu hosp,2,29,quantile,0.75,686,2026-04-11
2984,2026-03-28,wk inc flu hosp,2,29,quantile,0.8,686,2026-04-11
2985,2026-03-28,wk inc flu hosp,2,29,quantile,0.85,686,2026-04-11
2986,2026-03-28,wk inc flu hosp,2,29,quantile,0.9,686,2026-04-11
2987,2026-03-28,wk inc flu hosp,2,29,quantile,0.95,686,2026-04-11
2988,2026-03-28,wk inc flu hosp,2,29,quantile,0.975,686,2026-04-11
2989,2026-03-28,wk inc flu hosp,2,29,quantile,0.99,686,2026-04-11
2990,2026-03-28,wk inc flu hosp,2,30,quantile,0.01,98,2026-04-11
2991,2026-03-28,wk inc flu hosp,2,30,quantile,0.025,98,2026-04-11
2992,2026-03-28,wk inc flu hosp,2,30,quantile,0.05,98,2026-04-11
2993,2026-03-28,wk inc flu hosp,2,30,quantile,0.1,98,2026-04-11
2994,2026-03-28,wk inc flu hosp,2,30,quantile,0.15,98,2026-04-11
2995,2026-03-28,wk inc flu hosp,2,30,quantile,0.2,98,2026-04-11
2996,2026-03-28,wk inc flu hosp,2,30,quantile,0.25,98,2026-04-11
2997,2026-03-28,wk inc flu hosp,2,30,quantile,0.3,98,2026-04-11
2998,2026-03-28,wk inc flu hosp,2,30,quantile,0.35,100,2026-04-11
2999,2026-03-28,wk inc flu hosp,2,30,quantile,0.4,108,2026-04-11
3000,2026-03-28,wk inc flu hosp,2,30,quantile,0.45,115,2026-04-11
3001,2026-03-28,wk inc flu hosp,2,30,quantile,0.5,122,2026-04-11
3002,2026-03-28,wk inc flu hosp,2,30,quantile,0.55,130,2026-04-11
3003,2026-03-28,wk inc flu hosp,2,30,quantile,0.6,137,2026-04-11
3004,2026-03-28,wk inc flu hosp,2,30,quantile,0.65,145,2026-04-11
3005,2026-03-28,wk inc flu hosp,2,30,quantile,0.7,149,2026-04-11
3006,2026-03-28,wk inc flu hosp,2,30,quantile,0.75,152,2026-04-11
3007,2026-03-28,wk inc flu hosp,2,30,quantile,0.8,155,2026-04-11
3008,2026-03-28,wk inc flu hosp,2,30,quantile,0.85,159,2026-04-11
3009,2026-03-28,wk inc flu hosp,2,30,quantile,0.9,162,2026-04-11
3010,2026-03-28,wk inc flu hosp,2,30,quantile,0.95,165,2026-04-11
3011,2026-03-28,wk inc flu hosp,2,30,quantile,0.975,166,2026-04-11
3012,2026-03-28,wk inc flu hosp,2,30,quantile,0.99,167,2026-04-11
3013,2026-03-28,wk inc flu hosp,2,31,quantile,0.01,175,2026-04-11
3014,2026-03-28,wk inc flu hosp,2,31,quantile,0.025,176,2026-04-11
3015,2026-03-28,wk inc flu hosp,2,31,quantile,0.05,176,2026-04-11
3016,2026-03-28,wk inc flu hosp,2,31,quantile,0.1,177,2026-04-11
3017,2026-03-28,wk inc flu hosp,2,31,quantile,0.15,178,2026-04-11
3018,2026-03-28,wk inc flu hosp,2,31,quantile,0.2,179,2026-04-11
3019,2026-03-28,wk inc flu hosp,2,31,quantile,0.25,180,2026-04-11
3020,2026-03-28,wk inc flu hosp,2,31,quantile,0.3,181,2026-04-11
3021,2026-03-28,wk inc flu hosp,2,31,quantile,0.35,183,2026-04-11
3022,2026-03-28,wk inc flu hosp,2,31,quantile,0.4,185,2026-04-11
3023,2026-03-28,wk inc flu hosp,2,31,quantile,0.45,187,2026-04-11
3024,2026-03-28,wk inc flu hosp,2,31,quantile,0.5,189,2026-04-11
3025,2026-03-28,wk inc flu hosp,2,31,quantile,0.55,191,2026-04-11
3026,2026-03-28,wk inc flu hosp,2,31,quantile,0.6,193,2026-04-11
3027,2026-03-28,wk inc flu hosp,2,31,quantile,0.65,195,2026-04-11
3028,2026-03-28,wk inc flu hosp,2,31,quantile,0.7,197,2026-04-11
3029,2026-03-28,wk inc flu hosp,2,31,quantile,0.75,198,2026-04-11
3030,2026-03-28,wk inc flu hosp,2,31,quantile,0.8,199,2026-04-11
3031,2026-03-28,wk inc flu hosp,2,31,quantile,0.85,200,2026-04-11
3032,2026-03-28,wk inc flu hosp,2,31,quantile,0.9,201,2026-04-11
3033,2026-03-28,wk inc flu hosp,2,31,quantile,0.95,202,2026-04-11
3034,2026-03-28,wk inc flu hosp,2,31,quantile,0.975,202,2026-04-11
3035,2026-03-28,wk inc flu hosp,2,31,quantile,0.99,203,2026-04-11
3036,2026-03-28,wk inc flu hosp,2,32,quantile,0.01,232,2026-04-11
3037,2026-03-28,wk inc flu hosp,2,32,quantile,0.025,233,2026-04-11
3038,2026-03-28,wk inc flu hosp,2,32,quantile,0.05,235,2026-04-11
3039,2026-03-28,wk inc flu hosp,2,32,quantile,0.1,239,2026-04-11
3040,2026-03-28,wk inc flu hosp,2,32,quantile,0.15,244,2026-04-11
3041,2026-03-28,wk inc flu hosp,2,32,quantile,0.2,248,2026-04-11
3042,2026-03-28,wk inc flu hosp,2,32,quantile,0.25,252,2026-04-11
3043,2026-03-28,wk inc flu hosp,2,32,quantile,0.3,256,2026-04-11
3044,2026-03-28,wk inc flu hosp,2,32,quantile,0.35,260,2026-04-11
3045,2026-03-28,wk inc flu hosp,2,32,quantile,0.4,265,2026-04-11
3046,2026-03-28,wk inc flu hosp,2,32,quantile,0.45,269,2026-04-11
3047,2026-03-28,wk inc flu hosp,2,32,quantile,0.5,273,2026-04-11
3048,2026-03-28,wk inc flu hosp,2,32,quantile,0.55,277,2026-04-11
3049,2026-03-28,wk inc flu hosp,2,32,quantile,0.6,281,2026-04-11
3050,2026-03-28,wk inc flu hosp,2,32,quantile,0.65,286,2026-04-11
3051,2026-03-28,wk inc flu hosp,2,32,quantile,0.7,287,2026-04-11
3052,2026-03-28,wk inc flu hosp,2,32,quantile,0.75,287,2026-04-11
3053,2026-03-28,wk inc flu hosp,2,32,quantile,0.8,287,2026-04-11
3054,2026-03-28,wk inc flu hosp,2,32,quantile,0.85,287,2026-04-11
3055,2026-03-28,wk inc flu hosp,2,32,quantile,0.9,287,2026-04-11
3056,2026-03-28,wk inc flu hosp,2,32,quantile,0.95,287,2026-04-11
3057,2026-03-28,wk inc flu hosp,2,32,quantile,0.975,287,2026-04-11
3058,2026-03-28,wk inc flu hosp,2,32,quantile,0.99,287,2026-04-11
3059,2026-03-28,wk inc flu hosp,2,33,quantile,0.01,106,2026-04-11
3060,2026-03-28,wk inc flu hosp,2,33,quantile,0.025,107,2026-04-11
3061,2026-03-28,wk inc flu hosp,2,33,quantile,0.05,109,2026-04-11
3062,2026-03-28,wk inc flu hosp,2,33,quantile,0.1,113,2026-04-11
3063,2026-03-28,wk inc flu hosp,2,33,quantile,0.15,118,2026-04-11
3064,2026-03-28,wk inc flu hosp,2,33,quantile,0.2,122,2026-04-11
3065,2026-03-28,wk inc flu hosp,2,33,quantile,0.25,126,2026-04-11
