,mean,sd,eti89_lb,eti89_ub,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
"eps[27, 2023-2024, MO]",0.005854259980335535,0.04077923214679428,-0.05780372025781359,0.06853983610573154,827.901055560586,304.13401735441494,1.0082622241000778,0.0014500771306503754,0.001085842681905891
"eps[27, 2023-2024, MT]",-0.004340472788709763,0.04530874255839715,-0.07291604700311413,0.06601668704446416,852.4770037084044,253.74749336179403,1.0123107685003412,0.0015234022953190668,0.0010389817824721518
"eps[27, 2023-2024, NE]",-0.021116708103036813,0.040780397715991894,-0.08549147044833424,0.03911239566512352,638.4642869666185,330.7472297393439,1.0010324445843692,0.0015987158084870984,0.0012772716319946714
"eps[27, 2023-2024, NV]",-0.035500191640081336,0.03461828288446581,-0.08850114429861115,0.017752486833106415,564.4883560850486,372.3629034879562,0.9991717727436799,0.001455643232465724,0.0009655250916142148
"eps[27, 2023-2024, NH]",-0.029153889365756767,0.044735575402645014,-0.10134148214740023,0.0440061286761605,939.885859436336,272.5806012725678,1.0065855582766774,0.0014419321689272341,0.0010023379461952843
"eps[27, 2023-2024, NJ]",-0.0042665759457866355,0.043344327224360595,-0.07038420902420035,0.06537993128300056,921.7068854796648,359.81620140857444,1.0258484885011023,0.0014057827363501995,0.0009457697383980873
"eps[27, 2023-2024, NM]",0.003676491971965284,0.04154886318067297,-0.060246228395820396,0.06947009651867479,952.6271884702842,306.9853186742725,1.0233745406436756,0.0012894783211493451,0.0010001346042592017
"eps[27, 2023-2024, NY]",0.008643288281074706,0.03884091023899356,-0.05122698206816388,0.06904231653008702,748.2779047563054,264.4388442020233,1.0422088294306378,0.001417593301306832,0.0009710651603405646
"eps[27, 2023-2024, NC]",0.01601118370604545,0.040614275859618444,-0.04294954540085273,0.07699696981100541,757.660270479223,339.4024964508195,1.0050854476279234,0.0014986066123789468,0.0011111615973901873
"eps[27, 2023-2024, ND]",0.01522218725729811,0.04173384385872093,-0.04848885363679834,0.08433605469709393,869.3232690462144,322.3808481162086,1.009982805952506,0.0013980039559355006,0.0009445713813555985
"eps[27, 2023-2024, OH]",0.0033356311766218195,0.040726467426456685,-0.06079532495048904,0.07086130370480463,917.3587025876919,235.33440635594653,0.9948454211957821,0.001354991391024648,0.0007939519312325854
"eps[27, 2023-2024, OK]",0.015168172486643301,0.0386392988792796,-0.04679052035046965,0.07545573902451085,1040.071148824182,363.9862994814595,1.003598267844024,0.0011991793381345229,0.0008121458616284662
"eps[27, 2023-2024, OR]",0.03103361884600634,0.03925271140807147,-0.03143887618924508,0.09397131927690411,715.7202003405567,341.8513565490521,1.0040816681501037,0.0014655199703465323,0.001071638929350093
"eps[27, 2023-2024, PA]",0.0002479197224785397,0.03666711365733752,-0.057878322339835336,0.06355559242916273,1001.8834921807147,356.2728977931796,0.9996906570404631,0.001181145179239803,0.0007961401443216778
"eps[27, 2023-2024, RI]",-0.04295050584633424,0.038310859314938696,-0.10406504379293813,0.01998606765171188,794.3297540459386,293.8207548319929,1.0266648726446612,0.0013677576802351055,0.0009090423968405718
"eps[27, 2023-2024, SC]",-0.02541328391460473,0.03690273261285717,-0.08436700939849047,0.03522236725994099,591.1282874519741,313.12062787920155,0.9991045086943813,0.0015116399272492816,0.0010380429270332953
"eps[27, 2023-2024, SD]",-0.006873194959742348,0.03444641368912361,-0.06034961451724606,0.04406659682301851,652.7366657908065,366.59476888308694,1.0058832188191704,0.0013429398874386035,0.0008707295654151513
"eps[27, 2023-2024, TN]",-0.0337551614942866,0.03800877474180978,-0.09660501294544926,0.028335595284979517,663.9302579288519,296.1753402196479,1.022927619445497,0.0014940406658280996,0.0010944545805401723
"eps[27, 2023-2024, TX]",-0.05066951370471449,0.03723512135212798,-0.10768701336983573,0.009163425920138503,603.8812051422223,372.70907369760545,0.9994337754455748,0.0015233574463257436,0.0010625463850704427
"eps[27, 2023-2024, UT]",-0.040225735936300654,0.03616380806760725,-0.09784382054900256,0.01568663203517168,638.3144310808159,291.49471991196356,1.0014610857635569,0.0013943856267056762,0.0009357440538543719
"eps[27, 2023-2024, VT]",0.010053032448763197,0.03979058000977795,-0.051893319236696954,0.07607088632913703,730.2220322904857,269.9209645970228,1.034278314468285,0.0015103491829578358,0.001011399004344512
"eps[27, 2023-2024, VA]",0.0244520978693916,0.037017656282889895,-0.03518122787057109,0.08164589415292353,713.9509883358032,401.1903127929417,1.0032863827237566,0.0013578449482995224,0.0010702868552581808
"eps[27, 2023-2024, WA]",0.01208343403870832,0.0382368048539444,-0.0539023268958434,0.06745103836147648,1040.823996531185,359.17612976859334,1.027964515715418,0.001186687845459862,0.0008223317873156621
"eps[27, 2023-2024, WV]",0.03522440152574289,0.04051460268409418,-0.02774633327586917,0.1008322259480919,848.669968130666,356.1907369246651,1.0248122059359126,0.0013873268175588816,0.0009377073186868077
"eps[27, 2023-2024, WI]",-0.036066706734077573,0.03816118632063298,-0.09510116860210344,0.025799476375902037,745.2762919284595,371.71233541457735,1.0017576452489243,0.0013822508748515443,0.0009235581062336698
"eps[27, 2023-2024, WY]",-0.08968646741038803,0.038099665981281644,-0.15123612067919756,-0.0343536619614639,838.197263473234,392.43339537964357,1.0161171962038977,0.0013271108918954367,0.000829430962340989
"eps[27, 2023-2024, PR]",-0.05361069230709615,0.03985957874287474,-0.1127344881680572,0.01163452619477806,691.1486871330574,340.7072180704838,1.000529693534509,0.0015122761880903175,0.0010380479260305678
"eps[27, 2024-2025, AL]",0.020786220025400978,0.04098455420575978,-0.044440511094813596,0.08959692278289527,1020.8532798152153,337.9442479366686,1.0017139848372356,0.0012984812179587758,0.0009565415372381365
"eps[27, 2024-2025, AK]",0.03886365334538072,0.041733827201103434,-0.02789394834612374,0.10479712741040671,780.4491939370832,390.7507350390408,1.0076279777729544,0.0014795546828834745,0.0010250703273573694
"eps[27, 2024-2025, AZ]",0.03881390843014831,0.03628219941305974,-0.018511032167796714,0.09572154519620302,761.1030324297602,287.9727786509718,1.0186538717190656,0.0012915419186872456,0.0008546386324000852
"eps[27, 2024-2025, AR]",0.028147661241520527,0.04363590976975546,-0.03807230302577808,0.09713991000127789,1040.823996531185,362.67489690228393,1.0158074504932693,0.0013542502818200389,0.0009561678090999315
"eps[27, 2024-2025, CA]",0.018646532396175516,0.03950535500600837,-0.04677741682912985,0.08057550975051908,730.2952976730884,383.90570658555436,1.0137797566204076,0.0014415101677271787,0.001007063616745553
"eps[27, 2024-2025, CO]",0.014616331786402075,0.04199973990612342,-0.0502628631670317,0.08224863982313198,1011.6444041500376,261.26248077797743,1.0081324764449768,0.001320265586533033,0.0009449457761397513
"eps[27, 2024-2025, CT]",0.0,0.0,0.0,0.0,400.0,400.0,,0.0,
"eps[27, 2024-2025, DE]",0.052361290999329665,0.048448176000748126,-0.023863974915284806,0.13157809420830893,503.5645957240017,328.5341592091364,1.0128442963016842,0.0021581072954653365,0.0015284671759793833
"eps[27, 2024-2025, DC]",0.01533117914146536,0.05092512762452425,-0.06614003072815298,0.09799021589188313,639.1542253732379,309.2423774206835,1.0081422625228154,0.0020389071868185155,0.0013922984482741762
"eps[27, 2024-2025, FL]",-0.013264743994345907,0.047288857561747,-0.08698238794692409,0.0636703894179489,755.2464154473903,295.92963695598,1.009925155497798,0.0017479555822188092,0.0012196326241631962
"eps[27, 2024-2025, GA]",-0.02597338993256429,0.05281502077214955,-0.11178130785377054,0.05996027238797038,908.0528512941531,322.6288986197866,1.0112568456220274,0.0017574670791085396,0.0012114424606639283
"eps[27, 2024-2025, HI]",-0.03349610803557723,0.0504011636776898,-0.10669044571652823,0.049644181875289344,521.1152824304056,272.63775042153844,1.0078393793492262,0.002221885367903088,0.0016863625848001485
"eps[27, 2024-2025, ID]",-0.034445914076154424,0.054699606559279246,-0.12288557624480001,0.05001016311211989,906.8855854649565,302.79229833584384,1.0040549333999558,0.0018107935365820334,0.0012066649907320455
"eps[27, 2024-2025, IL]",-0.010843116930073202,0.04880012532695136,-0.08495461293317551,0.06311548283641487,745.7990784208106,421.8456670335783,0.9989680983095013,0.0017877460047182403,0.0014677947987910367
"eps[27, 2024-2025, IN]",0.014911934666974705,0.050620635909727346,-0.06210534144478091,0.09768182091477395,768.0248849559101,354.46617055653184,1.0014771985877946,0.0018568920216882115,0.0012624176322839388
"eps[27, 2024-2025, IA]",-0.011291535895999285,0.044094604398198976,-0.0811505596760745,0.05591223929749992,510.10306514530487,344.5471751598466,1.004878629710373,0.0019403519544695339,0.001416350265667481
"eps[27, 2024-2025, KS]",-0.012324740350438816,0.04637198518514002,-0.08272427274555792,0.06155753138894602,589.433892572693,326.98352224021323,1.0093496089260174,0.0019107648503161388,0.0013965958617388869
"eps[27, 2024-2025, KY]",0.012501392698668673,0.04742277342077006,-0.06166913927862303,0.09230955309504837,907.4794259287593,422.0656476227486,0.9970596090840605,0.0015825485227315538,0.0011111680831588531
"eps[27, 2024-2025, LA]",0.034053629246971695,0.049461454290403065,-0.043942931944156875,0.11248682270445813,629.9268286760662,398.81491016856523,1.0102004211702056,0.0019743760731951933,0.001363354528241674
"eps[27, 2024-2025, ME]",0.01627480831529336,0.04852089212420111,-0.061625573000922605,0.08787292575412192,764.6069558251146,362.3828166713543,1.0194205578488522,0.001747249756663225,0.0012391972725347316
"eps[27, 2024-2025, MD]",0.01984638194900941,0.049300279184619274,-0.057305155776306994,0.10481741276419063,742.4907905061763,437.30409235373145,1.000621060460429,0.001783066614891078,0.0013252885102706805
"eps[27, 2024-2025, MA]",-0.00469093684373545,0.045220104533636646,-0.07421188202008103,0.06967866540940257,781.6323162349023,291.7089555845541,1.0161277898286487,0.0016300155624010444,0.001089636144010013
"eps[27, 2024-2025, MI]",-0.030823474313672702,0.04167804548890193,-0.09752125830370911,0.03726105568876711,556.1470123636819,354.86735715982223,1.0025803910798872,0.0018353032992367135,0.0013223368727325164
"eps[27, 2024-2025, MN]",-0.01206609116791756,0.04128382108492847,-0.07821171057432501,0.05359817065735472,494.22703291195376,388.315367673455,0.9995113593857897,0.0018307395628580293,0.0012615246209678002
"eps[27, 2024-2025, MS]",0.011778994391063951,0.04557630431126849,-0.057206628959216396,0.08415110227134408,752.0542567355865,360.6225313122447,1.007416842863254,0.0016348929356854876,0.0012822187232553932
"eps[27, 2024-2025, MO]",0.02380380966422698,0.04457327580252067,-0.0520608729979226,0.09034245365875854,628.5200962984491,265.50494831454546,1.019677007334582,0.0017760919571595507,0.0012841222967199955
"eps[27, 2024-2025, MT]",0.02131405597240421,0.04118674877240902,-0.04326637528069477,0.08738225131548263,495.63702545237607,354.8571656665381,1.0131495589072395,0.0018346436488339355,0.001255619360039812
"eps[27, 2024-2025, NE]",0.07665762783672822,0.04400133845097609,0.004252418989054596,0.14625409353868787,637.9314621555342,334.66943075010346,1.0027610866728076,0.0017451618856553653,0.001287066082526267
"eps[27, 2024-2025, NV]",0.03778711610744712,0.04262792069908233,-0.030609210444318663,0.1039366329640149,553.0907755800747,356.0005911912504,1.0231197066185453,0.001818090812965284,0.0013600074293918403
"eps[27, 2024-2025, NH]",-0.07499511223689297,0.041748886432166246,-0.14155698437500375,-0.009222904569094461,392.5445332362124,290.48145118444256,1.0047332001339853,0.002101172975772901,0.0015283575762682165
"eps[27, 2024-2025, NJ]",-0.05011361455013427,0.049409957593724636,-0.12781885729105538,0.025987543159726376,1037.972939623862,375.7121135643974,0.9969778525955441,0.0015667408196457084,0.0011821735120956056
"eps[27, 2024-2025, NM]",0.011685327103885373,0.048085813935951474,-0.06335698956899619,0.08766834413842119,598.5458823411155,329.4821193637129,1.0078227718574724,0.0019665425378486787,0.0012120953095885911
"eps[27, 2024-2025, NY]",-0.017059111396049577,0.048250674353740836,-0.09070705315358357,0.06355435045215509,809.8503619002955,304.1570365679908,1.0044317545044688,0.001705688001319545,0.0011069285204615862
"eps[27, 2024-2025, NC]",-0.04958290074959331,0.04936650544201019,-0.12959814896438768,0.03186304192715191,619.3319379478481,371.2615647490769,0.9991292187211677,0.001973106499542113,0.001348887752882479
"eps[27, 2024-2025, ND]",-0.05436242220087933,0.049331302295291715,-0.1272908718914087,0.02193374255746089,1040.4679507665126,381.3616816244699,1.0381648450088328,0.0015310080708401536,0.001116194088771601
"eps[27, 2024-2025, OH]",0.0066707545747819496,0.04670692739048194,-0.06712101659491551,0.07867577118419468,800.4171199745208,332.05372424262947,1.007067824579568,0.0016338740319123564,0.0010846826770026805
"eps[27, 2024-2025, OK]",0.03975103199586042,0.054107637835719834,-0.04635319981806794,0.12143954080181611,609.8472163120508,301.0143302617287,1.0108562577889237,0.0021890591396774746,0.0018662050297830975
"eps[27, 2024-2025, OR]",0.06685106860148013,0.05507899059490094,-0.021498491699409043,0.15478031700789002,650.9114038599658,293.3418294617468,1.0078415621344352,0.002133607757854995,0.0013483687852685914
"eps[27, 2024-2025, PA]",0.06164056901104884,0.05049988684184613,-0.01678807236879816,0.14766898661945038,1030.979278039553,331.85682252670694,1.0327642076137722,0.0015914490382152532,0.0010748583902174715
"eps[27, 2024-2025, RI]",0.027707837265977905,0.0463307957983295,-0.041736228753568756,0.10419027493813,746.1078957844402,351.4197849952252,0.9952386870183478,0.0016993693520675408,0.0012563885230380272
"eps[27, 2024-2025, SC]",0.008538552794971567,0.05401314103950071,-0.06829112744056395,0.09369315682733519,654.4511139843953,257.4732218885854,1.0122211330393482,0.002158820284222075,0.0015519865220528846
"eps[27, 2024-2025, SD]",0.0,0.0,0.0,0.0,400.0,400.0,,0.0,
"eps[27, 2024-2025, TN]",-0.013651273769175354,0.06485452293894604,-0.11848081798467136,0.08612790560849887,1029.6255250425952,335.42889279613985,1.0075812707214018,0.0020165900403269657,0.0012481852345562505
"eps[27, 2024-2025, TX]",-0.005641606356260367,0.07139822572104787,-0.1161961924825212,0.09805389944567068,762.4679048902037,327.8597982233397,1.0052199748546988,0.002559717743967222,0.001960727706564822
"eps[27, 2024-2025, UT]",0.010271700261358365,0.06333173858608677,-0.09509350779870206,0.11526641959659101,755.2995819833067,346.9185470234972,0.9983743205581208,0.0022365264592506327,0.001675945398996057
"eps[27, 2024-2025, VT]",0.021183716704531723,0.06640105050602882,-0.08568091148573057,0.1245633548954258,685.7052145530298,201.13067062703857,1.0230649911761003,0.0025611330924175378,0.0017600861928472856
"eps[27, 2024-2025, VA]",0.017651553760311234,0.06935755446875354,-0.09463285829339334,0.13239404021069273,991.1197859994729,342.63823470071463,1.0163425266708748,0.002259497291653452,0.0018027315617227806
"eps[27, 2024-2025, WA]",0.018015491345057297,0.06556701272511031,-0.08641961125809258,0.1249570984192957,823.5303837593812,328.8688729137259,1.004463490129288,0.0022711138887546506,0.0014695934404901152
"eps[27, 2024-2025, WV]",0.016005040732698615,0.06484764657072269,-0.0842910205918239,0.12373061591753907,1040.823996531185,358.6665573110445,1.0122829888931688,0.0020125613080407565,0.0014563943382070682
"eps[27, 2024-2025, WI]",0.017936919684834077,0.0676694958959419,-0.08888463985276678,0.11106461674914263,1040.823996531185,328.5210107310179,1.0147686786509766,0.002100138037026031,0.0016683866746283816
"eps[27, 2024-2025, WY]",0.018460167300897085,0.06907351415740413,-0.09182157244266448,0.1255874817722425,723.3236175063499,269.9777866378083,0.9960976715609052,0.002513693280279458,0.0015655762413356545
"eps[27, 2024-2025, PR]",0.005756226839179573,0.06547026276779419,-0.09904616596044612,0.10752331243882295,1040.823996531185,307.0672107572442,1.011258254373532,0.002031884341863102,0.0016091749985307933
"eps[27, 2025-2026, AL]",0.005802056980061432,0.06432889683957699,-0.09224966377483676,0.10853330815006336,941.0850279637496,370.22288709278183,1.0107809404906525,0.0021038816079689622,0.0013177458353256523
"eps[27, 2025-2026, AK]",0.02501921432748599,0.06674577797181655,-0.07857121824625436,0.1345522731269282,966.3506467290986,335.1007260527341,1.0078485029565656,0.002105275245187295,0.0013957631524804906
"eps[27, 2025-2026, AZ]",0.03674635593120246,0.061616920659192775,-0.057977274170185424,0.13365966036143023,1021.8387507905601,313.20824722474106,1.0256767079474862,0.002024797963853452,0.0016222618579685242
"eps[27, 2025-2026, AR]",0.011214407149106893,0.06132247904919383,-0.08765887768246321,0.10987646418901864,793.3434335401595,339.7377693766095,0.9961581871575929,0.00221437193156386,0.0014835041640503578
"eps[27, 2025-2026, CA]",-0.04817298633524624,0.05863482614773465,-0.14007837578857563,0.04319719352901741,671.1192210370007,350.7970804112402,1.0039282852706968,0.0022783864335479617,0.0014858596685417699
"eps[27, 2025-2026, CO]",-0.034640200647154035,0.05703825119213422,-0.11793915696665566,0.06055190715612402,688.830414293178,374.8499021952766,1.0051163492482027,0.0021748986339929777,0.0015132903259057844
"eps[27, 2025-2026, CT]",0.014217036428871272,0.056366853899967526,-0.0769654110251856,0.10677205550041255,707.6651752908806,282.3189724729326,0.9991245474267736,0.002140752792356979,0.0015200372343182333
"eps[27, 2025-2026, DE]",-0.01976456295934094,0.06288003013173002,-0.12314614196388211,0.0759468450701142,592.496776110956,361.7549276332084,1.0046268257005917,0.002547011567723081,0.0019770455489500093
"eps[27, 2025-2026, DC]",-0.03500729287581802,0.05942108528955838,-0.12850967599790566,0.0516502369378944,635.877325866036,283.56015011973403,1.0328536766126173,0.002352674891011017,0.002027587219445741
"eps[27, 2025-2026, FL]",-0.026824727595615095,0.05506841306038162,-0.11841689323488605,0.06872666976253701,580.5445031544778,301.28000210195364,1.0051461359794298,0.002259140025490699,0.0016336837048546815
"eps[27, 2025-2026, GA]",-0.025710611533481215,0.06039502644742867,-0.12856676747942092,0.07185872790906514,564.2470228489414,271.99732919887265,1.0047428886473515,0.0025782334728265063,0.001720080966993994
"eps[27, 2025-2026, HI]",0.013493675891349644,0.05726068516374617,-0.07448191152944358,0.10973671285096977,747.7922179219186,437.0034774764293,1.000918976499724,0.002098602679193386,0.0014987079915894364
"eps[27, 2025-2026, ID]",0.0463445048985794,0.054599484878408815,-0.03411330964240406,0.13608854792356964,632.9180062313369,299.8155239834376,1.0035417225128442,0.002167581489974342,0.0016701927982626348
"eps[27, 2025-2026, IL]",0.002311981333155343,0.05709425647868576,-0.08831853126237968,0.10166667355004017,701.1744456374984,298.4964430585354,1.0025051564267398,0.002140506238855472,0.0016586838165112744
"eps[27, 2025-2026, IN]",0.017399592980136096,0.06012179310518827,-0.08009956225831488,0.11187253638058484,1040.823996531185,392.0640262859163,1.0116972726061175,0.001865893381983761,0.001283935475759373
"eps[27, 2025-2026, IA]",0.003257325119272661,0.05793535835692299,-0.08187581405676488,0.09416315524254777,515.7660650347724,337.71940617518743,1.0195400315083598,0.002533072970052492,0.0019070690074134541
"eps[27, 2025-2026, KS]",-0.03601396821369153,0.0655775972997172,-0.1453308848065568,0.07190428762222204,570.7184049523639,246.39166224062993,1.0155810109765355,0.002750359393154598,0.0018709509490164688
"eps[27, 2025-2026, KY]",-0.0663810139765551,0.06334717514217605,-0.17187274036157843,0.025485157068721346,591.6288911376992,288.6558220074415,1.0061732130616048,0.002606180131605199,0.0016086037772106109
"eps[27, 2025-2026, LA]",-0.02234229839298579,0.07044635823287058,-0.1337942540718545,0.08397029568523148,640.466402936423,315.7020833948606,1.0051605595379038,0.0028112848058209597,0.0021609271886585827
"eps[27, 2025-2026, ME]",0.0061443096938982675,0.07160042085828594,-0.10620134140512442,0.1186226502077209,803.4181728416218,275.9619825748688,1.0214667470719152,0.0024983586634097525,0.0019748153477889565
"eps[27, 2025-2026, MD]",0.03871309379694309,0.0638026859382087,-0.06507147369839276,0.1329447382910527,511.0702873584507,351.6514087213706,1.0001799999133916,0.0028475767582537962,0.002131735910164575
"eps[27, 2025-2026, MA]",0.04781196420169178,0.06476936743218689,-0.0615930670293185,0.1466867153265293,794.9653641671716,361.68369088569693,1.0067216821810554,0.0022250284379132547,0.0017132644541200596
"eps[27, 2025-2026, MI]",0.01620344782118623,0.06384037680563343,-0.09206628155725684,0.11463649857571366,922.1913404623643,399.0263481668119,0.9959036736268965,0.0020960221912829724,0.0012515716847743411
"eps[27, 2025-2026, MN]",0.01270418929585254,0.07171425891602926,-0.09777409889868863,0.12354071974066146,1040.823996531185,339.4346519143651,1.0051879870043332,0.0022256681678002295,0.0014185480949424863
"eps[27, 2025-2026, MS]",0.0,0.0,0.0,0.0,400.0,400.0,,0.0,
"eps[27, 2025-2026, MO]",0.0037544253738016607,0.047691587156987104,-0.07738875649469047,0.07702742734956157,854.8730457148846,386.67557537654045,1.001439776979297,0.0016228406335329012,0.001017281467003861
"eps[27, 2025-2026, MT]",0.008473105685911921,0.04574312636503665,-0.0644662215943228,0.07963486447218658,839.2186600295165,276.8900024283551,1.007398780042823,0.001625048816106711,0.0013240961587283918
"eps[27, 2025-2026, NE]",0.018206577080124763,0.04611175096807578,-0.052365645832762,0.09118457953914642,895.567199067841,369.2805999113989,1.010320444480959,0.0015734989458020085,0.0010794387795272492
"eps[27, 2025-2026, NV]",0.007061801604456622,0.050082801581786435,-0.07405204608427515,0.09002798873725,580.1842874661386,253.67702637429903,1.0399468700431502,0.002031877599195015,0.0012975383438835301
"eps[27, 2025-2026, NH]",-0.0028994051929120356,0.04349299713233799,-0.07114103981864268,0.07291987424745998,575.0177386181459,370.0114669638388,1.003885245741303,0.0017959873860134874,0.0011410743199148064
"eps[27, 2025-2026, NJ]",-0.005732248829805634,0.051885909871139356,-0.09549489981176543,0.07373490864034915,1040.823996531185,339.0680382632923,1.0202731477631497,0.0016102908919795706,0.001178028649509747
"eps[27, 2025-2026, NM]",-0.008783636092370675,0.046774625497368924,-0.07937555195403741,0.06684941482460943,911.6096105307066,252.33957655531003,1.0326466633781017,0.0015309005492910224,0.00116030732299472
"eps[27, 2025-2026, NY]",0.013524105819638676,0.04895475257756225,-0.06900225304193063,0.09136321612663428,1030.6751129253262,310.6018257329983,1.0095297608769216,0.0015193217655919058,0.0010267273251807563
"eps[27, 2025-2026, NC]",0.028392183029396775,0.04437259089998548,-0.03888731468172211,0.09991498253143338,994.9054956282124,234.67119439216634,1.0323429226047518,0.0013771133465181184,0.0008851471929401062
"eps[27, 2025-2026, ND]",0.017833530647689284,0.044679205459993085,-0.05298027601095118,0.08851515967064782,731.5820993472926,315.5207632054816,1.0002677293361633,0.0016512922136984512,0.0011196949604290074
"eps[27, 2025-2026, OH]",0.0033692028315803024,0.044795132124883064,-0.07438955531676099,0.07484784724026801,703.4120633508766,353.8044009743996,1.0195041247148007,0.0016914301778372118,0.0011691246694811018
"eps[27, 2025-2026, OK]",-0.000827765256175189,0.04433738523500056,-0.06825463354005176,0.07271488737925136,655.4697340840089,369.8398509439858,1.00304363654744,0.0017302983695683188,0.0012400787717312433
"eps[27, 2025-2026, OR]",0.005136941612738575,0.04368066189226694,-0.06239513719909331,0.0728305452439468,619.2878609960958,369.1215345123739,1.0072351267381026,0.0017464705325712206,0.0013002867375108563
"eps[27, 2025-2026, PA]",0.010714291444021706,0.0415970317392026,-0.05022980503903818,0.07418585314970944,678.7446591354827,285.30175016341644,0.9984458469405504,0.001584552728551692,0.0010414291812637054
"eps[27, 2025-2026, RI]",0.011900100235026818,0.03991895857233653,-0.05102790195466069,0.0808012565203756,518.4737045495052,282.2055829520114,1.0022452100451174,0.0017591817276336257,0.0012340027040542636
"eps[27, 2025-2026, SC]",-0.02422984206190045,0.039692588281136934,-0.08801878209258575,0.04157937669559799,700.2753542881564,362.15653158238587,0.9972228754850161,0.00151283794252747,0.0010471215121374622
"eps[27, 2025-2026, SD]",-0.07159672215040244,0.04237032988917066,-0.13716946540158717,-0.001601806520308624,520.9755826223005,313.8100683664169,1.0046945311894162,0.0018458329505743958,0.0012310440473815832
"eps[27, 2025-2026, TN]",-0.09889147065920544,0.04304873917126535,-0.16712252967407873,-0.03052646549766217,654.2020762603917,278.6692600696977,1.012418054432782,0.0016648737246203317,0.001111680051728382
"eps[27, 2025-2026, TX]",-0.04966679532596983,0.036793584317085556,-0.10234947394120665,0.011047622682950623,618.0739371372445,369.02342332388866,1.0124933029455716,0.0014896366170538368,0.0010609726601636396
"eps[27, 2025-2026, UT]",-0.03362779671534946,0.04512482651935928,-0.1089074060061253,0.03586981056736627,828.8936975845766,346.50246241566646,1.0269477373257903,0.001569701387536879,0.0011379439172982354
"eps[27, 2025-2026, VT]",-0.016129317528150423,0.047348363983004974,-0.09359801550522565,0.05941514023464007,701.6618397619565,382.34219228101944,0.9982910822709102,0.0017822552851927771,0.0012166972520132264
"eps[27, 2025-2026, VA]",0.0063040191722351065,0.04219982148816436,-0.061109488094906766,0.07657227074962471,760.2083259865465,337.0755855650986,1.0054199213826263,0.0015608666795942062,0.0011029293553126496
"eps[27, 2025-2026, WA]",-0.009369704691432465,0.04511550529320927,-0.08629041713748678,0.05579693468603799,837.3873707781297,341.55388798754313,1.0022976723045764,0.0016047722238739363,0.001179879410197118
"eps[27, 2025-2026, WV]",-0.004111245635573536,0.045547643777823096,-0.0784086395138728,0.07361280183101007,932.7287599617605,193.86225232623886,1.0105506211826487,0.0015004380682603984,0.0010339467059169547
"eps[27, 2025-2026, WI]",0.028770032006825038,0.04509064610701953,-0.03862916573070516,0.10025023264274426,685.4672277800245,283.6966914151489,1.00940739621264,0.0017090015394327634,0.0013574990815026298
"eps[27, 2025-2026, WY]",-0.014082280537071931,0.045674542033420196,-0.08928166228051412,0.05700347679590635,673.615579148571,256.7358718927477,1.029577474966822,0.0018243541330070798,0.0012233848495778461
"eps[27, 2025-2026, PR]",-0.0754187507987148,0.049974012474525875,-0.1530270976001025,0.005679206265997421,782.902965187277,322.97244220046093,1.002572775984412,0.0018071050935111385,0.001170358284538644
"eps[28, 2023-2024, AL]",-0.047497028690899994,0.04601340980662852,-0.11928772770839957,0.02798009879862769,724.5320641786013,393.0143857540563,0.9976426600026929,0.0017261612164957238,0.0012302456993054434
"eps[28, 2023-2024, AK]",0.003389248402691729,0.047543930404280295,-0.06719784595956656,0.08075726323324509,603.3651561062413,314.97689190367595,1.010564310449925,0.002022557044908347,0.0014774250654990097
"eps[28, 2023-2024, AZ]",0.037304458154093084,0.05122558501868809,-0.04433495858314162,0.11480515607891632,1033.4438852532726,320.19352971692007,1.0157220252019912,0.0015897975615495796,0.001097046377816251
"eps[28, 2023-2024, AR]",0.06828294992955308,0.050855382753268896,-0.013421196985010372,0.1503363064995236,854.0862878976645,326.72184212512315,1.0104324509840217,0.0017404254624832115,0.0011173210266923294
"eps[28, 2023-2024, CA]",0.0713796665962278,0.04925072747439753,-0.007134036084682567,0.1506487145863834,1040.823996531185,385.92928743317765,1.0019373440187385,0.0015384519305076225,0.0010603454290861883
"eps[28, 2023-2024, CO]",0.05836667904430311,0.051848121097459836,-0.023946593870571065,0.1499759120365771,1040.823996531185,307.0808972448314,1.0203889255280392,0.0016091181088824576,0.00122202340163724
"eps[28, 2023-2024, CT]",0.041423841149252086,0.05162775130899328,-0.038653957493335715,0.12029862058745845,557.1444287886217,299.9204647989883,1.0245288330326032,0.0021708263200631594,0.0013879240417763647
"eps[28, 2023-2024, DE]",0.0,0.0,0.0,0.0,400.0,400.0,,0.0,
"eps[28, 2023-2024, DC]",0.02359215542736153,0.044529092215244676,-0.04854690475119672,0.09703966657135561,948.6974769902838,251.55663781887534,1.0085723174135168,0.0014732752744966075,0.0009641829489908976
"eps[28, 2023-2024, FL]",0.006975714214091484,0.045337303662840264,-0.07215791459961415,0.07393492656998052,844.0660658530068,351.38717585223935,1.0227731437871654,0.001584901963807303,0.0011246342507864003
"eps[28, 2023-2024, GA]",-0.00960973202116187,0.04453352105001448,-0.08386527309493626,0.053928937086978435,679.6355486042169,295.53808937595244,1.0065876736475996,0.0017412407598847233,0.0012456743684419863
"eps[28, 2023-2024, HI]",-0.02665825963590224,0.04596577145257264,-0.09849696665303652,0.04403309384428369,1040.823996531185,404.4365050689318,0.9977110628004737,0.0014265580635806428,0.0009741238981167263
